packet_requirement_id,curated_requirement_id,standard,clause,feature,reconciliation_kind,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.1-OWN-7_2-UNCONDITIONALATTRIBUTEOWNERSHIPDIVESTITURE-MOM-001,HLA1516.1-OWN-7.2-001,IEEE 1516.1-2010 (2010 edition),7.2,OWN-UNCONDITIONAL_ATTRIBUTE_OWNERSHIP_DIVESTIT,MOM,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `unconditionalAttributeOwnershipDivestiture` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,test_clause_7_services_are_observable_through_mom_service_invocation_reporting,mapped,rti/mom/service_reporting,hla_1516_requirements_master_v1_0.csv,Direct ownership MOM witness now proves this service is observable through HLAreportServiceInvocation when service reporting is enabled for the invoking federate.
HLA1516.1-OWN-7_2-UNCONDITIONALATTRIBUTEOWNERSHIPDIVESTITURE-PRE-001,HLA1516.1-OWN-7.2-001,IEEE 1516.1-2010 (2010 edition),7.2,OWN-UNCONDITIONAL_ATTRIBUTE_OWNERSHIP_DIVESTIT,PRE,"The RTI shall validate all standard preconditions for `unconditionalAttributeOwnershipDivestiture`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,test_unconditional_divestiture_query_ownership_and_is_owned_reject_not_connected_not_joined_unknown_object_and_save_restore,partial,rti/ownership_management,hla_1516_requirements_master_v1_0.csv,"Repo-native ownership tests exercise related negative or callback behavior, but this packet row is broader than the current curated requirement wording."
HLA1516.1-OWN-7_2-UNCONDITIONALATTRIBUTEOWNERSHIPDIVESTITURE-SIG-001,HLA1516.1-OWN-7.2-001,IEEE 1516.1-2010 (2010 edition),7.2,OWN-UNCONDITIONAL_ATTRIBUTE_OWNERSHIP_DIVESTIT,SIG,The implementation shall expose `unconditionalAttributeOwnershipDivestiture` overload 1 returning `void` with the standard argument shape.,API signature static test,test_clause_7_service_and_callback_signature_metadata_matches_source_bindings,mapped,rti/ownership_management,hla_1516_requirements_master_v1_0.csv,Static signature audit now proves the RTIambassador binding exists and the source-derived Java API metadata records the standard Clause 7 parameter and return-type shapes for this ownership service.
HLA1516.1-OWN-7_2-UNCONDITIONALATTRIBUTEOWNERSHIPDIVESTITURE-SVC-001,HLA1516.1-OWN-7.2-001,IEEE 1516.1-2010 (2010 edition),7.2,OWN-UNCONDITIONAL_ATTRIBUTE_OWNERSHIP_DIVESTIT,SVC,The RTI shall provide the Unconditional Attribute Ownership Divestiture service through the `unconditionalAttributeOwnershipDivestiture` operation.,unit + integration + API conformance tests,test_unconditional_divestiture_query_ownership_and_is_owned_reject_not_connected_not_joined_unknown_object_and_save_restore,mapped,rti/ownership_management,hla_1516_requirements_master_v1_0.csv,Current curated Clause 7 ownership rows already carry direct runtime or callback evidence for this packet slice.
HLA1516.1-OWN-7_2-UNCONDITIONALATTRIBUTEOWNERSHIPDIVESTITURE-TEST-001,HLA1516.1-OWN-7.2-001,IEEE 1516.1-2010 (2010 edition),7.2,OWN-UNCONDITIONAL_ATTRIBUTE_OWNERSHIP_DIVESTIT,TEST,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `unconditionalAttributeOwnershipDivestiture`.",test-suite audit,tests/backends/test_python_backend_object_ownership_extended.py::test_unconditional_divestiture_query_ownership_and_is_owned_reject_not_connected_not_joined_unknown_object_and_save_restore,mapped,tests/verification/README.md,hla_1516_requirements_master_v1_0.csv,"Direct node-level positive, negative, callback, and observer evidence exists for this ownership service family. Transport-equivalence is not applicable here, and the broader ARG, PRE, and EXC envelope rows remain partial where they still claim more than the current isolated exception surface proves."
HLA1516.1-OWN-7_3-001,HLA1516.1-OWN-7.3-001,IEEE 1516.1-2010 (2010 edition),7.3,OWN-NEGOTIATED-ATTRIBUTE-OWNERSHIP-DIVESTITU,SVC,RTI shall provide the Negotiated Attribute Ownership Divestiture service.,unit + federate integration test,test_python_rti_negotiated_ownership_tracks_divesting_and_candidate_flows,mapped,rti.ownership_management.negotiated_attribute_ownership_divestiture,hla_1516_requirements_master_v1_0.csv,This imported ownership service seed row is aligned to the current Clause 7 service bridge for the same clause.
HLA1516.1-OWN-7_3-NEGOTIATEDATTRIBUTEOWNERSHIPDIVESTITURE-ARG-001,HLA1516.1-OWN-7.3-001,IEEE 1516.1-2010 (2010 edition),7.3,OWN-NEGOTIATED_ATTRIBUTE_OWNERSHIP_DIVESTITURE,ARG,The implementation shall accept and validate `negotiatedAttributeOwnershipDivestiture` overload 1 arguments: ObjectInstanceHandle theObject; AttributeHandleSet theAttributes; byte[] userSuppliedTag.,argument validation tests,tests/backends/test_python_backend_object_ownership_extended.py::test_negotiated_attribute_ownership_divestiture_rejects_not_connected_not_joined_unknown_object_and_save_restore,mapped,rti/ownership_management,hla_1516_requirements_master_v1_0.csv,This imported ownership argument-validation row is directly covered by node-level negative-path tests for unknown object handles and invalid attribute handles on `negotiatedAttributeOwnershipDivestiture`.
HLA1516.1-OWN-7_3-NEGOTIATEDATTRIBUTEOWNERSHIPDIVESTITURE-EFF-001,HLA1516.1-OWN-7.3-001,IEEE 1516.1-2010 (2010 edition),7.3,OWN-NEGOTIATED_ATTRIBUTE_OWNERSHIP_DIVESTITURE,EFF,"The RTI shall transition ownership state for the requested instance attributes according to unconditional, negotiated, or if-wanted divestiture semantics and shall notify affected federates.",state-transition integration tests,test_python_rti_negotiated_ownership_tracks_divesting_and_candidate_flows,mapped,rti/ownership_management,hla_1516_requirements_master_v1_0.csv,Current curated Clause 7 ownership rows already carry direct runtime or callback evidence for this packet slice.
HLA1516.1-OWN-7_3-NEGOTIATEDATTRIBUTEOWNERSHIPDIVESTITURE-EXC-001,HLA1516.1-OWN-7.3-001,IEEE 1516.1-2010 (2010 edition),7.3,OWN-NEGOTIATED_ATTRIBUTE_OWNERSHIP_DIVESTITURE,EXC,"The RTI shall raise the standard exceptions exposed by `negotiatedAttributeOwnershipDivestiture` when the corresponding error conditions occur: AttributeAlreadyBeingDivested, AttributeNotOwned, AttributeNotDefined, ObjectInstanceNotKnown, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,test_python_rti_negotiated_ownership_tracks_divesting_and_candidate_flows,partial,rti/ownership_management,hla_1516_requirements_master_v1_0.csv,"Repo-native ownership tests exercise related negative or callback behavior, but this packet row is broader than the current curated requirement wording."
HLA1516.1-OWN-7_3-NEGOTIATEDATTRIBUTEOWNERSHIPDIVESTITURE-MOM-001,HLA1516.1-OWN-7.3-001,IEEE 1516.1-2010 (2010 edition),7.3,OWN-NEGOTIATED_ATTRIBUTE_OWNERSHIP_DIVESTITURE,MOM,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `negotiatedAttributeOwnershipDivestiture` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,test_clause_7_services_are_observable_through_mom_service_invocation_reporting,mapped,rti/mom/service_reporting,hla_1516_requirements_master_v1_0.csv,Direct ownership MOM witness now proves this service is observable through HLAreportServiceInvocation when service reporting is enabled for the invoking federate.
HLA1516.1-OWN-7_3-NEGOTIATEDATTRIBUTEOWNERSHIPDIVESTITURE-PRE-001,HLA1516.1-OWN-7.3-001,IEEE 1516.1-2010 (2010 edition),7.3,OWN-NEGOTIATED_ATTRIBUTE_OWNERSHIP_DIVESTITURE,PRE,"The RTI shall validate all standard preconditions for `negotiatedAttributeOwnershipDivestiture`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,test_python_rti_negotiated_ownership_tracks_divesting_and_candidate_flows,partial,rti/ownership_management,hla_1516_requirements_master_v1_0.csv,"Repo-native ownership tests exercise related negative or callback behavior, but this packet row is broader than the current curated requirement wording."
HLA1516.1-OWN-7_3-NEGOTIATEDATTRIBUTEOWNERSHIPDIVESTITURE-SIG-001,HLA1516.1-OWN-7.3-001,IEEE 1516.1-2010 (2010 edition),7.3,OWN-NEGOTIATED_ATTRIBUTE_OWNERSHIP_DIVESTITURE,SIG,The implementation shall expose `negotiatedAttributeOwnershipDivestiture` overload 1 returning `void` with the standard argument shape.,API signature static test,test_clause_7_service_and_callback_signature_metadata_matches_source_bindings,mapped,rti/ownership_management,hla_1516_requirements_master_v1_0.csv,Static signature audit now proves the RTIambassador binding exists and the source-derived Java API metadata records the standard Clause 7 parameter and return-type shapes for this ownership service.
HLA1516.1-OWN-7_3-NEGOTIATEDATTRIBUTEOWNERSHIPDIVESTITURE-SVC-001,HLA1516.1-OWN-7.3-001,IEEE 1516.1-2010 (2010 edition),7.3,OWN-NEGOTIATED_ATTRIBUTE_OWNERSHIP_DIVESTITURE,SVC,The RTI shall provide the Negotiated Attribute Ownership Divestiture service through the `negotiatedAttributeOwnershipDivestiture` operation.,unit + integration + API conformance tests,test_python_rti_negotiated_ownership_tracks_divesting_and_candidate_flows,mapped,rti/ownership_management,hla_1516_requirements_master_v1_0.csv,Current curated Clause 7 ownership rows already carry direct runtime or callback evidence for this packet slice.
HLA1516.1-OWN-7_3-NEGOTIATEDATTRIBUTEOWNERSHIPDIVESTITURE-TEST-001,HLA1516.1-OWN-7.3-001,IEEE 1516.1-2010 (2010 edition),7.3,OWN-NEGOTIATED_ATTRIBUTE_OWNERSHIP_DIVESTITURE,TEST,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `negotiatedAttributeOwnershipDivestiture`.",test-suite audit,tests/backends/test_python_backend_object_ownership_extended.py::test_python_rti_negotiated_ownership_tracks_divesting_and_candidate_flows,mapped,tests/verification/README.md,hla_1516_requirements_master_v1_0.csv,"Direct node-level positive, negative, callback, and observer evidence exists for this ownership service family. Transport-equivalence is not applicable here, and the broader ARG, PRE, and EXC envelope rows remain partial where they still claim more than the current isolated exception surface proves."
HLA1516.1-OWN-7_3-RTIAPI-001,HLA1516.1-OWN-7.3-001,IEEE 1516.1-2010 (2010 edition),7.3,OWN-negotiatedAttributeOwnershipDivestiture,RTI_API,RTI shall expose RTIambassador method `negotiatedAttributeOwnershipDivestiture` for the Negotiated Attribute Ownership Divestiture service.,api conformance test,test_clause_7_service_and_callback_signature_metadata_matches_source_bindings,mapped,ownership_management.negotiatedAttributeOwnershipDivestiture,hla_1516_requirements_master_v1_0.csv,This imported ownership API-surface row is directly covered by the Clause 7 source-binding signature audit and current service witnesses.
HLA1516.1-OWN-7_3-RTIAPI-001-EFF,HLA1516.1-OWN-7.3-001,IEEE 1516.1-2010 (2010 edition),7.3,OWN-negotiatedAttributeOwnershipDivestiture,EFF,"`negotiatedAttributeOwnershipDivestiture` shall apply the state, routing, advisory, or lifecycle effects specified for the Negotiated Attribute Ownership Divestiture service.",state/effect integration test,test_python_rti_negotiated_ownership_tracks_divesting_and_candidate_flows,mapped,ownership_management.negotiatedAttributeOwnershipDivestiture,hla_1516_requirements_master_v1_0.csv,Current curated Clause 7 ownership rows already carry direct runtime or callback evidence for this packet slice.
HLA1516.1-OWN-7_3-RTIAPI-001-EXC,HLA1516.1-OWN-7.3-001,IEEE 1516.1-2010 (2010 edition),7.3,OWN-negotiatedAttributeOwnershipDivestiture,EXC_API,`negotiatedAttributeOwnershipDivestiture` shall define and surface applicable exception conditions: AttributeAlreadyBeingDivested; AttributeNotOwned; AttributeNotDefined; ObjectInstanceNotKnown; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError.,negative unit/integration tests,test_python_rti_negotiated_ownership_tracks_divesting_and_candidate_flows,partial,ownership_management.negotiatedAttributeOwnershipDivestiture,hla_1516_requirements_master_v1_0.csv,This imported ownership API-exception row inherits the current Clause 7 negative-path envelope status for the same clause.
HLA1516.1-OWN-7_3-RTIAPI-001-MOM,HLA1516.1-OWN-7.3-001,IEEE 1516.1-2010 (2010 edition),7.3,OWN-negotiatedAttributeOwnershipDivestiture,MOM_TRACE,"When MOM service reporting is enabled, invocation of `negotiatedAttributeOwnershipDivestiture` shall be eligible for standard MOM service invocation reporting.",MOM observer integration test,test_clause_7_services_are_observable_through_mom_service_invocation_reporting,mapped,mom.service_reporting,hla_1516_requirements_master_v1_0.csv,This imported ownership MOM-trace row is directly covered by the Clause 7 MOM service-reporting witness for the same clause.
HLA1516.1-OWN-7_3-RTIAPI-001-SIG,HLA1516.1-OWN-7.3-001,IEEE 1516.1-2010 (2010 edition),7.3,OWN-negotiatedAttributeOwnershipDivestiture,SIG,`negotiatedAttributeOwnershipDivestiture` shall use return type `void` and supplied arguments: ObjectInstanceHandle theObject; AttributeHandleSet theAttributes; byte[] userSuppliedTag.,api signature/static test,test_clause_7_service_and_callback_signature_metadata_matches_source_bindings,mapped,ownership_management.negotiatedAttributeOwnershipDivestiture,hla_1516_requirements_master_v1_0.csv,Static signature audit now proves the RTIambassador binding exists and the source-derived Java API metadata records the standard Clause 7 parameter and return-type shapes for this ownership service.
HLA1516.1-OWN-7_4-001,HLA1516.1-OWN-7.4-001,IEEE 1516.1-2010 (2010 edition),7.4,OWN-REQUEST-ATTRIBUTE-OWNERSHIP-ASSUMPTION-C,CB,RTI shall issue the Request Attribute Ownership Assumption callback service.,unit + federate integration test,test_python_rti_negotiated_ownership_tracks_divesting_and_candidate_flows,mapped,rti.ownership_management.request_attribute_ownership_assumption,hla_1516_requirements_master_v1_0.csv,This imported ownership callback-service seed row is aligned to the current Clause 7 callback bridge for the same clause.
HLA1516.1-OWN-7_4-FEDCB-001,HLA1516.1-OWN-7.4-001,IEEE 1516.1-2010 (2010 edition),7.4,OWN-requestAttributeOwnershipAssumption,FED_CB,RTI shall invoke FederateAmbassador callback `requestAttributeOwnershipAssumption` for the Request Attribute Ownership Assumption RTI-initiated service when its triggering condition occurs.,callback integration test,test_python_rti_negotiated_ownership_tracks_divesting_and_candidate_flows,mapped,ownership_management.callbacks.requestAttributeOwnershipAssumption,hla_1516_requirements_master_v1_0.csv,This imported ownership callback-surface row is directly covered by the Clause 7 callback witness for the same clause.
HLA1516.1-OWN-7_4-FEDCB-001-ORD,HLA1516.1-OWN-7.4-001,IEEE 1516.1-2010 (2010 edition),7.4,OWN-requestAttributeOwnershipAssumption,CB_ORD,`requestAttributeOwnershipAssumption` callback delivery shall respect the selected callback model and the ordering/time/scope constraints applicable to Request Attribute Ownership Assumption.,callback ordering/effect integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_ownership_callback_sequences_and_payloads_are_exact_for_negotiated_and_cancellation_flows,mapped,ownership_management.callback_dispatch,hla_1516_requirements_master_v1_0.csv,This imported ownership callback-order row is directly covered by the Clause 7 exact callback ordering witness for the same clause.
HLA1516.1-OWN-7_4-FEDCB-001-SIG,HLA1516.1-OWN-7.4-001,IEEE 1516.1-2010 (2010 edition),7.4,OWN-requestAttributeOwnershipAssumption,CB_SIG,`requestAttributeOwnershipAssumption` callback shall use return type `void` and callback arguments: ObjectInstanceHandle theObject; AttributeHandleSet offeredAttributes; byte[] userSuppliedTag.,api signature/static test,test_clause_7_service_and_callback_signature_metadata_matches_source_bindings,mapped,ownership_management.callbacks.requestAttributeOwnershipAssumption,hla_1516_requirements_master_v1_0.csv,Static signature audit now proves the FederateAmbassador binding exists and the source-derived Java API metadata records the standard Clause 7 callback parameter shapes for this ownership callback family.
HLA1516.1-OWN-7_4-REQUESTATTRIBUTEOWNERSHIPASSUMPTION-CB-001,HLA1516.1-OWN-7.4-001,IEEE 1516.1-2010 (2010 edition),7.4,OWN-REQUEST_ATTRIBUTE_OWNERSHIP_ASSUMPTION,CB,The RTI shall issue the Request Attribute Ownership Assumption callback through the federate ambassador `requestAttributeOwnershipAssumption` operation when the standard callback conditions are satisfied.,callback integration tests,test_python_rti_negotiated_ownership_tracks_divesting_and_candidate_flows,mapped,rti/callback_dispatch,hla_1516_requirements_master_v1_0.csv,Current ownership callback tests directly exercise this callback family.
HLA1516.1-OWN-7_4-REQUESTATTRIBUTEOWNERSHIPASSUMPTION-CB_ORDER-001,HLA1516.1-OWN-7.4-001,IEEE 1516.1-2010 (2010 edition),7.4,OWN-REQUEST_ATTRIBUTE_OWNERSHIP_ASSUMPTION,CB_ORDER,"The RTI shall deliver `requestAttributeOwnershipAssumption` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",callback ordering tests,tests/backends/test_python_backend_object_ownership_extended.py::test_ownership_callback_sequences_and_payloads_are_exact_for_negotiated_and_cancellation_flows,mapped,rti/callback_dispatch,hla_1516_requirements_master_v1_0.csv,Direct ownership callback tests now prove `requestAttributeOwnershipAssumption` is delivered as an isolated callback in the negotiated divestiture flow.
HLA1516.1-OWN-7_4-REQUESTATTRIBUTEOWNERSHIPASSUMPTION-CB_PAYLOAD-001,HLA1516.1-OWN-7.4-001,IEEE 1516.1-2010 (2010 edition),7.4,OWN-REQUEST_ATTRIBUTE_OWNERSHIP_ASSUMPTION,CB_PAYLOAD,"The RTI shall populate `requestAttributeOwnershipAssumption` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",payload verification tests,tests/backends/test_python_backend_object_ownership_extended.py::test_ownership_callback_sequences_and_payloads_are_exact_for_negotiated_and_cancellation_flows,mapped,rti/callback_dispatch,hla_1516_requirements_master_v1_0.csv,Direct ownership callback tests now prove `requestAttributeOwnershipAssumption` carries the expected object
HLA1516.1-OWN-7_4-REQUESTATTRIBUTEOWNERSHIPASSUMPTION-CB_SIG-001,HLA1516.1-OWN-7.4-001,IEEE 1516.1-2010 (2010 edition),7.4,OWN-REQUEST_ATTRIBUTE_OWNERSHIP_ASSUMPTION,CB_SIG,The federate ambassador binding shall expose `requestAttributeOwnershipAssumption` with return type `void` and standard arguments: ObjectInstanceHandle theObject; AttributeHandleSet offeredAttributes; byte[] userSuppliedTag.,API signature static test,test_clause_7_service_and_callback_signature_metadata_matches_source_bindings,mapped,api/federate_ambassador,hla_1516_requirements_master_v1_0.csv,Static signature audit now proves the FederateAmbassador binding exists and the source-derived Java API metadata records the standard Clause 7 callback parameter shapes for this ownership callback family.
HLA1516.1-OWN-7_5-001,HLA1516.1-OWN-7.5-001,IEEE 1516.1-2010 (2010 edition),7.5,OWN-REQUEST-DIVESTITURE-CONFIRMATION-CALLBAC,CB,RTI shall issue the Request Divestiture Confirmation callback service.,unit + federate integration test,test_python_rti_negotiated_ownership_tracks_divesting_and_candidate_flows,mapped,rti.ownership_management.request_divestiture_confirmation,hla_1516_requirements_master_v1_0.csv,This imported ownership callback-service seed row is aligned to the current Clause 7 callback bridge for the same clause.
HLA1516.1-OWN-7_5-FEDCB-001,HLA1516.1-OWN-7.5-001,IEEE 1516.1-2010 (2010 edition),7.5,OWN-requestDivestitureConfirmation,FED_CB,RTI shall invoke FederateAmbassador callback `requestDivestitureConfirmation` for the Request Divestiture Confirmation RTI-initiated service when its triggering condition occurs.,callback integration test,test_python_rti_negotiated_ownership_tracks_divesting_and_candidate_flows,mapped,ownership_management.callbacks.requestDivestitureConfirmation,hla_1516_requirements_master_v1_0.csv,This imported ownership callback-surface row is directly covered by the Clause 7 callback witness for the same clause.
HLA1516.1-OWN-7_5-FEDCB-001-ORD,HLA1516.1-OWN-7.5-001,IEEE 1516.1-2010 (2010 edition),7.5,OWN-requestDivestitureConfirmation,CB_ORD,`requestDivestitureConfirmation` callback delivery shall respect the selected callback model and the ordering/time/scope constraints applicable to Request Divestiture Confirmation.,callback ordering/effect integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_ownership_callback_sequences_and_payloads_are_exact_for_negotiated_and_cancellation_flows,mapped,ownership_management.callback_dispatch,hla_1516_requirements_master_v1_0.csv,This imported ownership callback-order row is directly covered by the Clause 7 exact callback ordering witness for the same clause.
HLA1516.1-OWN-7_5-FEDCB-001-SIG,HLA1516.1-OWN-7.5-001,IEEE 1516.1-2010 (2010 edition),7.5,OWN-requestDivestitureConfirmation,CB_SIG,`requestDivestitureConfirmation` callback shall use return type `void` and callback arguments: ObjectInstanceHandle theObject; AttributeHandleSet offeredAttributes.,api signature/static test,test_clause_7_service_and_callback_signature_metadata_matches_source_bindings,mapped,ownership_management.callbacks.requestDivestitureConfirmation,hla_1516_requirements_master_v1_0.csv,Static signature audit now proves the FederateAmbassador binding exists and the source-derived Java API metadata records the standard Clause 7 callback parameter shapes for this ownership callback family.
HLA1516.1-OWN-7_5-REQUESTDIVESTITURECONFIRMATION-CB-001,HLA1516.1-OWN-7.5-001,IEEE 1516.1-2010 (2010 edition),7.5,OWN-REQUEST_DIVESTITURE_CONFIRMATION,CB,The RTI shall issue the Request Divestiture Confirmation callback through the federate ambassador `requestDivestitureConfirmation` operation when the standard callback conditions are satisfied.,callback integration tests,test_python_rti_negotiated_ownership_tracks_divesting_and_candidate_flows,mapped,rti/callback_dispatch,hla_1516_requirements_master_v1_0.csv,Current ownership callback tests directly exercise this callback family.
