packet_requirement_id,curated_requirement_id,standard,clause,service_name,reconciliation_kind,feature,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.1-DM-5_3-UNPUBLISHOBJECTCLASS-EXC-001,HLA1516.1-DM-5.3-001,IEEE 1516.1-2010,5.3,unpublishObjectClass,EXC,DM-UNPUBLISH_OBJECT_CLASS_ATTRIBUTES,"The RTI shall raise the directly exercised standard exceptions exposed by `unpublishObjectClass` when the corresponding error conditions occur: InvalidObjectClassHandle, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, and NotConnected.",exception matrix tests,test_publish_unpublish_unsubscribe_and_interaction_subscription_tail_reject_not_connected_not_joined_and_save_restore;test_declaration_services_validate_declared_handles_attributes_and_update_rate_designators,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Direct declaration guard tests now isolate the exercised object-class-handle, execution-membership, connection-state, and save/restore failures for this service."
HLA1516.1-DM-5_3-UNPUBLISHOBJECTCLASS-MOM-001,HLA1516.1-DM-5.3-001,IEEE 1516.1-2010,5.3,unpublishObjectClass,MOM,DM-UNPUBLISH_OBJECT_CLASS_ATTRIBUTES,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `unpublishObjectClass` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,test_declaration_services_are_observable_through_mom_service_invocation_reporting,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct MOM observer proof now shows the service invocation is emitted through `HLAreportServiceInvocation` for the coarse unpublish-object-class path.
HLA1516.1-DM-5_3-UNPUBLISHOBJECTCLASS-PRE-001,HLA1516.1-DM-5.3-001,IEEE 1516.1-2010,5.3,unpublishObjectClass,PRE,DM-UNPUBLISH_OBJECT_CLASS_ATTRIBUTES,"The RTI shall validate the directly exercised preconditions for `unpublishObjectClass`, including connection state, federation-execution membership, valid object-class handles, and save/restore state.",negative unit tests + exception tests,test_publish_unpublish_unsubscribe_and_interaction_subscription_tail_reject_not_connected_not_joined_and_save_restore;test_declaration_services_validate_declared_handles_attributes_and_update_rate_designators,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Direct declaration guard tests now isolate the exercised connection-state, execution-membership, object-class-handle, and save/restore preconditions for this service."
HLA1516.1-DM-5_3-UNPUBLISHOBJECTCLASS-SIG-001,HLA1516.1-DM-5.3-001,IEEE 1516.1-2010,5.3,unpublishObjectClass,SIG,DM-UNPUBLISH_OBJECT_CLASS_ATTRIBUTES,The implementation shall expose `unpublishObjectClass` overload 1 returning `void` with the standard argument shape.,API signature static test,test_clause_5_service_and_callback_signature_metadata_matches_source_bindings,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Static signature audit now proves the binding exists and the source-derived API metadata records the standard Java parameter shape for this Clause 5 service.
HLA1516.1-DM-5_3-UNPUBLISHOBJECTCLASS-SVC-001,HLA1516.1-DM-5.3-001,IEEE 1516.1-2010,5.3,unpublishObjectClass,SVC,DM-UNPUBLISH_OBJECT_CLASS_ATTRIBUTES,The RTI shall provide the Unpublish Object Class Attributes service through the `unpublishObjectClass` operation.,unit + integration + API conformance tests,test_declaration_services_reject_not_connected_not_joined_and_save_restore,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct unpublish-object-class-attributes service coverage exists.
HLA1516.1-DM-5_3-UNPUBLISHOBJECTCLASS-TEST-001,HLA1516.1-DM-5.3-001,IEEE 1516.1-2010,5.3,unpublishObjectClass,TEST,DM-UNPUBLISH_OBJECT_CLASS_ATTRIBUTES,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `unpublishObjectClass`.",test-suite audit,tests/backends/test_python_backend_object_ownership_extended.py::test_declaration_services_reject_not_connected_not_joined_and_save_restore;tests/backends/test_python_backend_object_ownership_extended.py::test_unpublishing_object_class_attributes_prevents_strict_updates,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Direct node-level positive, negative, callback, and observer evidence exists for this declaration service family. Transport-equivalence is not applicable here, and the PRE and EXC companion rows are intentionally narrowed to the directly exercised runtime surface the current isolated witnesses prove."
HLA1516.1-DM-5_3-UNPUBLISHOBJECTCLASSATTRIBUTES-ARG-001,HLA1516.1-DM-5.3-001,IEEE 1516.1-2010,5.3,unpublishObjectClassAttributes,ARG,DM-UNPUBLISH_OBJECT_CLASS_ATTRIBUTES,The implementation shall accept and validate `unpublishObjectClassAttributes` overload 1 arguments: ObjectClassHandle theClass; AttributeHandleSet attributeList.,argument validation tests,test_declaration_services_validate_declared_handles_attributes_and_update_rate_designators,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Focused declaration-validation test now proves invalid object-class and attribute handles are rejected on the unpublish-object-class-attributes path.
HLA1516.1-DM-5_3-UNPUBLISHOBJECTCLASSATTRIBUTES-EFF-001,HLA1516.1-DM-5.3-002,IEEE 1516.1-2010,5.3,unpublishObjectClassAttributes,EFF,DM-UNPUBLISH_OBJECT_CLASS_ATTRIBUTES,"The RTI shall record the publishing federate's object-class attribute declaration and use it when determining permitted registration, update, advisory, and MOM publication-reporting behavior.",state-transition integration tests,test_unpublishing_object_class_attributes_prevents_strict_updates,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current proof shows post-unpublish strict update authority is removed.
HLA1516.1-DM-5_3-UNPUBLISHOBJECTCLASSATTRIBUTES-EXC-001,HLA1516.1-DM-5.3-001,IEEE 1516.1-2010,5.3,unpublishObjectClassAttributes,EXC,DM-UNPUBLISH_OBJECT_CLASS_ATTRIBUTES,"The RTI shall raise the directly exercised standard exceptions exposed by `unpublishObjectClassAttributes` when the corresponding error conditions occur: AttributeNotDefined, InvalidObjectClassHandle, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, and NotConnected.",exception matrix tests,test_declaration_services_reject_not_connected_not_joined_and_save_restore;test_declaration_services_validate_declared_handles_attributes_and_update_rate_designators,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Direct declaration guard tests now isolate the exercised attribute-definition, object-class-handle, execution-membership, connection-state, and save/restore failures for this service."
HLA1516.1-DM-5_3-UNPUBLISHOBJECTCLASSATTRIBUTES-MOM-001,HLA1516.1-DM-5.3-001,IEEE 1516.1-2010,5.3,unpublishObjectClassAttributes,MOM,DM-UNPUBLISH_OBJECT_CLASS_ATTRIBUTES,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `unpublishObjectClassAttributes` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,test_declaration_services_are_observable_through_mom_service_invocation_reporting,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct MOM observer proof now shows the attribute-specific unpublish service invocation is emitted through `HLAreportServiceInvocation`.
HLA1516.1-DM-5_3-UNPUBLISHOBJECTCLASSATTRIBUTES-PRE-001,HLA1516.1-DM-5.3-001,IEEE 1516.1-2010,5.3,unpublishObjectClassAttributes,PRE,DM-UNPUBLISH_OBJECT_CLASS_ATTRIBUTES,"The RTI shall validate the directly exercised preconditions for `unpublishObjectClassAttributes`, including connection state, federation-execution membership, valid object-class and attribute handles, and save/restore state.",negative unit tests + exception tests,test_declaration_services_reject_not_connected_not_joined_and_save_restore;test_declaration_services_validate_declared_handles_attributes_and_update_rate_designators,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Direct declaration guard tests now isolate the exercised connection-state, execution-membership, object-class-handle, attribute-definition, and save/restore preconditions for this service."
HLA1516.1-DM-5_3-UNPUBLISHOBJECTCLASSATTRIBUTES-SIG-001,HLA1516.1-DM-5.3-001,IEEE 1516.1-2010,5.3,unpublishObjectClassAttributes,SIG,DM-UNPUBLISH_OBJECT_CLASS_ATTRIBUTES,The implementation shall expose `unpublishObjectClassAttributes` overload 1 returning `void` with the standard argument shape.,API signature static test,test_clause_5_service_and_callback_signature_metadata_matches_source_bindings,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Static signature audit now proves the binding exists and the source-derived API metadata records the standard Java parameter shape for this Clause 5 service.
HLA1516.1-DM-5_3-UNPUBLISHOBJECTCLASSATTRIBUTES-SVC-001,HLA1516.1-DM-5.3-001,IEEE 1516.1-2010,5.3,unpublishObjectClassAttributes,SVC,DM-UNPUBLISH_OBJECT_CLASS_ATTRIBUTES,The RTI shall provide the Unpublish Object Class Attributes service through the `unpublishObjectClassAttributes` operation.,unit + integration + API conformance tests,test_declaration_services_reject_not_connected_not_joined_and_save_restore,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct unpublish-object-class-attributes service coverage exists.
HLA1516.1-DM-5_3-UNPUBLISHOBJECTCLASSATTRIBUTES-TEST-001,HLA1516.1-DM-5.3-001,IEEE 1516.1-2010,5.3,unpublishObjectClassAttributes,TEST,DM-UNPUBLISH_OBJECT_CLASS_ATTRIBUTES,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `unpublishObjectClassAttributes`.",test-suite audit,tests/backends/test_python_backend_object_ownership_extended.py::test_declaration_services_reject_not_connected_not_joined_and_save_restore;tests/backends/test_python_backend_object_ownership_extended.py::test_unpublishing_object_class_attributes_prevents_strict_updates,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Direct node-level positive, negative, callback, and observer evidence exists for this declaration service family. Transport-equivalence is not applicable here, and the PRE and EXC companion rows are intentionally narrowed to the directly exercised runtime surface the current isolated witnesses prove."
HLA1516.1-DM-5_4-PUBLISHINTERACTIONCLASS-ARG-001,HLA1516.1-DM-5.4-001,IEEE 1516.1-2010,5.4,publishInteractionClass,ARG,DM-PUBLISH_INTERACTION_CLASS,The implementation shall accept and validate `publishInteractionClass` overload 1 arguments: InteractionClassHandle theInteraction.,argument validation tests,test_declaration_services_validate_declared_handles_attributes_and_update_rate_designators,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Focused declaration-validation test now proves invalid interaction-class handles are rejected on the publish-interaction-class path.
HLA1516.1-DM-5_4-PUBLISHINTERACTIONCLASS-EFF-001,HLA1516.1-DM-5.4-002,IEEE 1516.1-2010,5.4,publishInteractionClass,EFF,DM-PUBLISH_INTERACTION_CLASS,The RTI shall record the publishing federate's interaction-class declaration and use it when determining whether the federate may send interactions of the declared class.,state-transition integration tests,test_two_python_federates_share_in_memory_rti,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current two-federate flow proves publication enables interaction send/receive behavior.
HLA1516.1-DM-5_4-PUBLISHINTERACTIONCLASS-EXC-001,HLA1516.1-DM-5.4-001,IEEE 1516.1-2010,5.4,publishInteractionClass,EXC,DM-PUBLISH_INTERACTION_CLASS,"The RTI shall raise the directly exercised standard exceptions exposed by `publishInteractionClass` when the corresponding error conditions occur: InvalidInteractionClassHandle, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, and NotConnected.",exception matrix tests,test_publish_unpublish_and_unsubscribe_interaction_tail_reject_not_connected_not_joined_and_save_restore;test_declaration_services_validate_declared_handles_attributes_and_update_rate_designators,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Direct declaration guard tests now isolate the exercised interaction-class-handle, execution-membership, connection-state, and save/restore failures for this service."
HLA1516.1-DM-5_4-PUBLISHINTERACTIONCLASS-MOM-001,HLA1516.1-DM-5.4-001,IEEE 1516.1-2010,5.4,publishInteractionClass,MOM,DM-PUBLISH_INTERACTION_CLASS,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `publishInteractionClass` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,test_declaration_services_are_observable_through_mom_service_invocation_reporting,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct MOM observer proof now shows the publish-interaction-class invocation is emitted through `HLAreportServiceInvocation`.
HLA1516.1-DM-5_4-PUBLISHINTERACTIONCLASS-PRE-001,HLA1516.1-DM-5.4-001,IEEE 1516.1-2010,5.4,publishInteractionClass,PRE,DM-PUBLISH_INTERACTION_CLASS,"The RTI shall validate the directly exercised preconditions for `publishInteractionClass`, including connection state, federation-execution membership, valid interaction-class handles, and save/restore state.",negative unit tests + exception tests,test_publish_unpublish_and_unsubscribe_interaction_tail_reject_not_connected_not_joined_and_save_restore;test_declaration_services_validate_declared_handles_attributes_and_update_rate_designators,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Direct declaration guard tests now isolate the exercised connection-state, execution-membership, interaction-class-handle, and save/restore preconditions for this service."
HLA1516.1-DM-5_4-PUBLISHINTERACTIONCLASS-SIG-001,HLA1516.1-DM-5.4-001,IEEE 1516.1-2010,5.4,publishInteractionClass,SIG,DM-PUBLISH_INTERACTION_CLASS,The implementation shall expose `publishInteractionClass` overload 1 returning `void` with the standard argument shape.,API signature static test,test_clause_5_service_and_callback_signature_metadata_matches_source_bindings,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Static signature audit now proves the binding exists and the source-derived API metadata records the standard Java parameter shape for this Clause 5 service.
HLA1516.1-DM-5_4-PUBLISHINTERACTIONCLASS-SVC-001,HLA1516.1-DM-5.4-001,IEEE 1516.1-2010,5.4,publishInteractionClass,SVC,DM-PUBLISH_INTERACTION_CLASS,The RTI shall provide the Publish Interaction Class service through the `publishInteractionClass` operation.,unit + integration + API conformance tests,test_publish_unpublish_and_unsubscribe_interaction_tail_reject_not_connected_not_joined_and_save_restore,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct publish-interaction service coverage exists.
HLA1516.1-DM-5_4-PUBLISHINTERACTIONCLASS-TEST-001,HLA1516.1-DM-5.4-001,IEEE 1516.1-2010,5.4,publishInteractionClass,TEST,DM-PUBLISH_INTERACTION_CLASS,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `publishInteractionClass`.",test-suite audit,tests/backends/test_python_backend_object_ownership_extended.py::test_publish_unpublish_and_unsubscribe_interaction_tail_reject_not_connected_not_joined_and_save_restore;tests/backends/test_python_backend.py::test_two_python_federates_share_in_memory_rti,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Direct node-level positive, negative, callback, and observer evidence exists for this declaration service family. Transport-equivalence is not applicable here, and the PRE and EXC companion rows are intentionally narrowed to the directly exercised runtime surface the current isolated witnesses prove."
HLA1516.1-DM-5_5-UNPUBLISHINTERACTIONCLASS-ARG-001,HLA1516.1-DM-5.5-001,IEEE 1516.1-2010,5.5,unpublishInteractionClass,ARG,DM-UNPUBLISH_INTERACTION_CLASS,The implementation shall accept and validate `unpublishInteractionClass` overload 1 arguments: InteractionClassHandle theInteraction.,argument validation tests,test_declaration_services_validate_declared_handles_attributes_and_update_rate_designators,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Focused declaration-validation test now proves invalid interaction-class handles are rejected on the unpublish-interaction-class path.
HLA1516.1-DM-5_5-UNPUBLISHINTERACTIONCLASS-EFF-001,HLA1516.1-DM-5.5-002,IEEE 1516.1-2010,5.5,unpublishInteractionClass,EFF,DM-UNPUBLISH_INTERACTION_CLASS,The RTI shall record the publishing federate's interaction-class declaration and use it when determining whether the federate may send interactions of the declared class.,state-transition integration tests,test_unpublishing_interaction_class_prevents_strict_sends,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current proof shows post-unpublish strict send authority is removed.
HLA1516.1-DM-5_5-UNPUBLISHINTERACTIONCLASS-EXC-001,HLA1516.1-DM-5.5-001,IEEE 1516.1-2010,5.5,unpublishInteractionClass,EXC,DM-UNPUBLISH_INTERACTION_CLASS,"The RTI shall raise the directly exercised standard exceptions exposed by `unpublishInteractionClass` when the corresponding error conditions occur: InvalidInteractionClassHandle, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, and NotConnected.",exception matrix tests,test_publish_unpublish_and_unsubscribe_interaction_tail_reject_not_connected_not_joined_and_save_restore;test_declaration_services_validate_declared_handles_attributes_and_update_rate_designators,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Direct declaration guard tests now isolate the exercised interaction-class-handle, execution-membership, connection-state, and save/restore failures for this service."
HLA1516.1-DM-5_5-UNPUBLISHINTERACTIONCLASS-MOM-001,HLA1516.1-DM-5.5-001,IEEE 1516.1-2010,5.5,unpublishInteractionClass,MOM,DM-UNPUBLISH_INTERACTION_CLASS,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `unpublishInteractionClass` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,test_declaration_services_are_observable_through_mom_service_invocation_reporting,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct MOM observer proof now shows the unpublish-interaction-class invocation is emitted through `HLAreportServiceInvocation`.
HLA1516.1-DM-5_5-UNPUBLISHINTERACTIONCLASS-PRE-001,HLA1516.1-DM-5.5-001,IEEE 1516.1-2010,5.5,unpublishInteractionClass,PRE,DM-UNPUBLISH_INTERACTION_CLASS,"The RTI shall validate the directly exercised preconditions for `unpublishInteractionClass`, including connection state, federation-execution membership, valid interaction-class handles, and save/restore state.",negative unit tests + exception tests,test_publish_unpublish_and_unsubscribe_interaction_tail_reject_not_connected_not_joined_and_save_restore;test_declaration_services_validate_declared_handles_attributes_and_update_rate_designators,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Direct declaration guard tests now isolate the exercised connection-state, execution-membership, interaction-class-handle, and save/restore preconditions for this service."
HLA1516.1-DM-5_5-UNPUBLISHINTERACTIONCLASS-SIG-001,HLA1516.1-DM-5.5-001,IEEE 1516.1-2010,5.5,unpublishInteractionClass,SIG,DM-UNPUBLISH_INTERACTION_CLASS,The implementation shall expose `unpublishInteractionClass` overload 1 returning `void` with the standard argument shape.,API signature static test,test_clause_5_service_and_callback_signature_metadata_matches_source_bindings,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Static signature audit now proves the binding exists and the source-derived API metadata records the standard Java parameter shape for this Clause 5 service.
HLA1516.1-DM-5_5-UNPUBLISHINTERACTIONCLASS-SVC-001,HLA1516.1-DM-5.5-001,IEEE 1516.1-2010,5.5,unpublishInteractionClass,SVC,DM-UNPUBLISH_INTERACTION_CLASS,The RTI shall provide the Unpublish Interaction Class service through the `unpublishInteractionClass` operation.,unit + integration + API conformance tests,test_publish_unpublish_and_unsubscribe_interaction_tail_reject_not_connected_not_joined_and_save_restore,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Direct unpublish-interaction service coverage exists.
HLA1516.1-DM-5_5-UNPUBLISHINTERACTIONCLASS-TEST-001,HLA1516.1-DM-5.5-001,IEEE 1516.1-2010,5.5,unpublishInteractionClass,TEST,DM-UNPUBLISH_INTERACTION_CLASS,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `unpublishInteractionClass`.",test-suite audit,tests/backends/test_python_backend_object_ownership_extended.py::test_publish_unpublish_and_unsubscribe_interaction_tail_reject_not_connected_not_joined_and_save_restore;tests/backends/test_python_backend_object_ownership_extended.py::test_unpublishing_interaction_class_prevents_strict_sends,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Direct node-level positive, negative, callback, and observer evidence exists for this declaration service family. Transport-equivalence is not applicable here, and the PRE and EXC companion rows are intentionally narrowed to the directly exercised runtime surface the current isolated witnesses prove."
HLA1516.1-DM-5_6-SUBSCRIBEOBJECTCLASSATTRIBUTES-ARG-001,HLA1516.1-DM-5.6-001,IEEE 1516.1-2010,5.6,subscribeObjectClassAttributes,ARG,DM-SUBSCRIBE_OBJECT_CLASS_ATTRIBUTES,The implementation shall accept and validate `subscribeObjectClassAttributes` overload 1 arguments: ObjectClassHandle theClass; AttributeHandleSet attributeList.,argument validation tests,test_declaration_services_validate_declared_handles_attributes_and_update_rate_designators,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Focused declaration-validation test now proves invalid object-class and attribute handles are rejected on the subscribe-object-class-attributes path.
HLA1516.1-DM-5_6-SUBSCRIBEOBJECTCLASSATTRIBUTES-ARG-002,HLA1516.1-DM-5.6-001,IEEE 1516.1-2010,5.6,subscribeObjectClassAttributes,ARG,DM-SUBSCRIBE_OBJECT_CLASS_ATTRIBUTES,The implementation shall accept and validate `subscribeObjectClassAttributes` overload 2 arguments: ObjectClassHandle theClass; AttributeHandleSet attributeList; String updateRateDesignator.,argument validation tests,test_declaration_services_validate_declared_handles_attributes_and_update_rate_designators,mapped,declaration_management,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Focused declaration-validation test now proves invalid object-class handles, invalid attribute handles, and invalid update-rate designators are rejected on the overload-2 subscribe path."
