packet_requirement_id,curated_requirement_id,standard,clause,service_name,reconciliation_kind,feature,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.1-DDM-9_3-COMMITREGIONMODIFICATIONS-EXC-001,HLA1516.1-DDM-9.3-001,IEEE 1516.1-2010,9.3,commitRegionModifications,EXC,DDM-COMMIT_REGION_MODIFICATIONS,"The RTI shall raise the standard exceptions exposed by `commitRegionModifications` when the corresponding error conditions occur: RegionNotCreatedByThisFederate, InvalidRegion, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_object_scope_filter_blocks_out_of_scope_reflects_until_regions_overlap;tests/backends/test_python_backend_time_ddm_extended.py::test_create_region_and_commit_region_modifications_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,ddm_region_lifecycle,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Direct negative-path witnesses now isolate the exercised foreign-region ownership, invalid-region, membership, connection, and save or restore guard surface for `commitRegionModifications`."
HLA1516.1-DDM-9_3-COMMITREGIONMODIFICATIONS-MOM-001,HLA1516.1-DDM-9.3-001,IEEE 1516.1-2010,9.3,commitRegionModifications,MOM,DDM-COMMIT_REGION_MODIFICATIONS,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `commitRegionModifications` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_9_services_are_observable_through_mom_service_invocation_reporting;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_object_scope_filter_blocks_out_of_scope_reflects_until_regions_overlap;tests/backends/test_python_backend_time_ddm_extended.py::test_create_region_and_commit_region_modifications_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,ddm_region_lifecycle,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native DDM observer tests directly exercise MOM service-reporting for this packet slice.
HLA1516.1-DDM-9_3-COMMITREGIONMODIFICATIONS-PRE-001,HLA1516.1-DDM-9.3-001,IEEE 1516.1-2010,9.3,commitRegionModifications,PRE,DDM-COMMIT_REGION_MODIFICATIONS,"The RTI shall validate all standard preconditions for `commitRegionModifications`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_object_scope_filter_blocks_out_of_scope_reflects_until_regions_overlap;tests/backends/test_python_backend_time_ddm_extended.py::test_create_region_and_commit_region_modifications_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,ddm_region_lifecycle,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Focused direct witnesses now isolate the applicable precondition surface for the exercised `commitRegionModifications` path: connection-state, execution-membership, invalid-region, foreign-region ownership, and save or restore guards."
HLA1516.1-DDM-9_3-COMMITREGIONMODIFICATIONS-SIG-001,HLA1516.1-DDM-9.3-001,IEEE 1516.1-2010,9.3,commitRegionModifications,SIG,DDM-COMMIT_REGION_MODIFICATIONS,The implementation shall expose `commitRegionModifications` overload 1 returning `void` with the standard argument shape.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_9_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_object_scope_filter_blocks_out_of_scope_reflects_until_regions_overlap;tests/backends/test_python_backend_time_ddm_extended.py::test_create_region_and_commit_region_modifications_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,ddm_region_lifecycle,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native DDM signature tests directly exercise this packet slice.
HLA1516.1-DDM-9_3-COMMITREGIONMODIFICATIONS-SVC-001,HLA1516.1-DDM-9.3-001,IEEE 1516.1-2010,9.3,commitRegionModifications,SVC,DDM-COMMIT_REGION_MODIFICATIONS,The RTI shall provide the Commit Region Modifications service through the `commitRegionModifications` operation.,unit + integration + API conformance tests,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_object_scope_filter_blocks_out_of_scope_reflects_until_regions_overlap;tests/backends/test_python_backend_time_ddm_extended.py::test_create_region_and_commit_region_modifications_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,ddm_region_lifecycle,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native DDM tests directly exercise this packet slice.
HLA1516.1-DDM-9_3-COMMITREGIONMODIFICATIONS-TEST-001,HLA1516.1-DDM-9.3-001,IEEE 1516.1-2010,9.3,commitRegionModifications,TEST,DDM-COMMIT_REGION_MODIFICATIONS,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `commitRegionModifications`.",test-suite audit,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_object_scope_filter_blocks_out_of_scope_reflects_until_regions_overlap;tests/backends/test_python_backend_time_ddm_extended.py::test_create_region_and_commit_region_modifications_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,ddm_region_lifecycle,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Direct node-level positive/negative, observer, and routing evidence exists for this service family. The broader PRE and EXC envelope rows remain partial where they still claim more than the current isolated exception surface proves."
HLA1516.1-DDM-9_4-DELETEREGION-ARG-001,HLA1516.1-DDM-9.4-001,IEEE 1516.1-2010,9.4,deleteRegion,ARG,DDM-DELETE_REGION,The implementation shall accept and validate `deleteRegion` overload 1 arguments: RegionHandle theRegion.,argument validation tests,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_unsubscribe_interaction_class_with_regions_and_delete_region_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,ddm_region_lifecycle,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native DDM tests directly exercise this packet slice.
HLA1516.1-DDM-9_4-DELETEREGION-EFF-001,HLA1516.1-DDM-9.4-001,IEEE 1516.1-2010,9.4,deleteRegion,EFF,DDM-DELETE_REGION,The RTI shall delete the specified region only when it is no longer associated with active update or subscription relationships.,state-transition integration tests,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_unsubscribe_interaction_class_with_regions_and_delete_region_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,ddm_region_lifecycle,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native DDM tests directly exercise this packet slice.
HLA1516.1-DDM-9_4-DELETEREGION-EXC-001,HLA1516.1-DDM-9.4-001,IEEE 1516.1-2010,9.4,deleteRegion,EXC,DDM-DELETE_REGION,"The RTI shall raise the standard exceptions exposed by `deleteRegion` when the corresponding error conditions occur: RegionInUseForUpdateOrSubscription, RegionNotCreatedByThisFederate, InvalidRegion, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_unsubscribe_interaction_class_with_regions_and_delete_region_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,ddm_region_lifecycle,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Direct negative-path witnesses now isolate the exercised region-in-use, foreign-region ownership, invalid-region, membership, connection, and save or restore guard surface for `deleteRegion`."
HLA1516.1-DDM-9_4-DELETEREGION-MOM-001,HLA1516.1-DDM-9.4-001,IEEE 1516.1-2010,9.4,deleteRegion,MOM,DDM-DELETE_REGION,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `deleteRegion` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_9_services_are_observable_through_mom_service_invocation_reporting;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_unsubscribe_interaction_class_with_regions_and_delete_region_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,ddm_region_lifecycle,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native DDM observer tests directly exercise MOM service-reporting for this packet slice.
HLA1516.1-DDM-9_4-DELETEREGION-PRE-001,HLA1516.1-DDM-9.4-001,IEEE 1516.1-2010,9.4,deleteRegion,PRE,DDM-DELETE_REGION,"The RTI shall validate all standard preconditions for `deleteRegion`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_unsubscribe_interaction_class_with_regions_and_delete_region_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,ddm_region_lifecycle,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"The current direct witnesses isolate the applicable precondition surface for the exercised `deleteRegion` path: connection-state, execution-membership, invalid-region, foreign-region ownership, region-in-use constraints, and save or restore guards."
HLA1516.1-DDM-9_4-DELETEREGION-SIG-001,HLA1516.1-DDM-9.4-001,IEEE 1516.1-2010,9.4,deleteRegion,SIG,DDM-DELETE_REGION,The implementation shall expose `deleteRegion` overload 1 returning `void` with the standard argument shape.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_9_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_unsubscribe_interaction_class_with_regions_and_delete_region_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,ddm_region_lifecycle,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native DDM signature tests directly exercise this packet slice.
HLA1516.1-DDM-9_4-DELETEREGION-SVC-001,HLA1516.1-DDM-9.4-001,IEEE 1516.1-2010,9.4,deleteRegion,SVC,DDM-DELETE_REGION,The RTI shall provide the Delete Region service through the `deleteRegion` operation.,unit + integration + API conformance tests,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_unsubscribe_interaction_class_with_regions_and_delete_region_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,ddm_region_lifecycle,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native DDM tests directly exercise this packet slice.
HLA1516.1-DDM-9_4-DELETEREGION-TEST-001,HLA1516.1-DDM-9.4-001,IEEE 1516.1-2010,9.4,deleteRegion,TEST,DDM-DELETE_REGION,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `deleteRegion`.",test-suite audit,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_unsubscribe_interaction_class_with_regions_and_delete_region_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,ddm_region_lifecycle,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Direct node-level positive/negative, observer, and routing evidence exists for this service family. The broader PRE and EXC envelope rows remain partial where they still claim more than the current isolated exception surface proves."
HLA1516.1-DDM-9_5-REGISTEROBJECTINSTANCEWITHREGIONS-ARG-001,HLA1516.1-DDM-9.5-001,IEEE 1516.1-2010,9.5,registerObjectInstanceWithRegions,ARG,DDM-REGISTER_OBJECT_INSTANCE_WITH_REGIONS,The implementation shall accept and validate `registerObjectInstanceWithRegions` overload 1 arguments: ObjectClassHandle theClass; AttributeSetRegionSetPairList attributesAndRegions.,argument validation tests,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_dm_publication_and_ddm_subscriptions_route_object_updates_and_interactions;tests/backends/test_python_backend_time_ddm_extended.py::test_register_object_instance_with_regions_rejects_not_connected_not_joined_and_invalid_region,mapped,ddm_object_registration,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native DDM tests directly exercise this packet slice.
HLA1516.1-DDM-9_5-REGISTEROBJECTINSTANCEWITHREGIONS-ARG-002,HLA1516.1-DDM-9.5-001,IEEE 1516.1-2010,9.5,registerObjectInstanceWithRegions,ARG,DDM-REGISTER_OBJECT_INSTANCE_WITH_REGIONS,The implementation shall accept and validate `registerObjectInstanceWithRegions` overload 2 arguments: ObjectClassHandle theClass; AttributeSetRegionSetPairList attributesAndRegions; String theObject.,argument validation tests,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_dm_publication_and_ddm_subscriptions_route_object_updates_and_interactions;tests/backends/test_python_backend_time_ddm_extended.py::test_register_object_instance_with_regions_rejects_not_connected_not_joined_and_invalid_region,mapped,ddm_object_registration,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native DDM tests directly exercise this packet slice.
HLA1516.1-DDM-9_5-REGISTEROBJECTINSTANCEWITHREGIONS-EFF-001,HLA1516.1-DDM-9.5-001,IEEE 1516.1-2010,9.5,registerObjectInstanceWithRegions,EFF,DDM-REGISTER_OBJECT_INSTANCE_WITH_REGIONS,The RTI shall apply region associations and determine relevance from dimension compatibility and region overlap for attributes or interactions.,state-transition integration tests,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_dm_publication_and_ddm_subscriptions_route_object_updates_and_interactions;tests/backends/test_python_backend_time_ddm_extended.py::test_register_object_instance_with_regions_rejects_not_connected_not_joined_and_invalid_region,mapped,ddm_object_registration,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native DDM tests directly exercise this packet slice.
HLA1516.1-DDM-9_5-REGISTEROBJECTINSTANCEWITHREGIONS-EXC-001,HLA1516.1-DDM-9.5-001,IEEE 1516.1-2010,9.5,registerObjectInstanceWithRegions,EXC,DDM-REGISTER_OBJECT_INSTANCE_WITH_REGIONS,"On the implemented `registerObjectInstanceWithRegions` path the RTI shall surface the directly exercised exception conditions: InvalidRegion, AttributeNotDefined, AttributeNotPublished, ObjectClassNotPublished, InvalidObjectClassHandle, ObjectInstanceNameInUse, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, and NotConnected.",exception matrix tests,tests/backends/test_python_backend_time_ddm_extended.py::test_register_object_instance_with_regions_rejects_not_connected_not_joined_and_invalid_region;tests/backends/test_python_backend_time_ddm_extended.py::test_strict_publication_gates_registration_update_and_interaction_sends,mapped,ddm_object_registration,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Direct negative-path witnesses now isolate the exercised invalid-region, attribute-definition, publication-state, duplicate-name, class-handle, membership, connection, and save-or-restore guard surface for `registerObjectInstanceWithRegions`."
HLA1516.1-DDM-9_5-REGISTEROBJECTINSTANCEWITHREGIONS-MOM-001,HLA1516.1-DDM-9.5-001,IEEE 1516.1-2010,9.5,registerObjectInstanceWithRegions,MOM,DDM-REGISTER_OBJECT_INSTANCE_WITH_REGIONS,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `registerObjectInstanceWithRegions` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_9_services_are_observable_through_mom_service_invocation_reporting;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_dm_publication_and_ddm_subscriptions_route_object_updates_and_interactions;tests/backends/test_python_backend_time_ddm_extended.py::test_register_object_instance_with_regions_rejects_not_connected_not_joined_and_invalid_region,mapped,ddm_object_registration,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native DDM observer tests directly exercise MOM service-reporting for this packet slice.
HLA1516.1-DDM-9_5-REGISTEROBJECTINSTANCEWITHREGIONS-PRE-001,HLA1516.1-DDM-9.5-001,IEEE 1516.1-2010,9.5,registerObjectInstanceWithRegions,PRE,DDM-REGISTER_OBJECT_INSTANCE_WITH_REGIONS,"The RTI shall validate all standard preconditions for `registerObjectInstanceWithRegions`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_dm_publication_and_ddm_subscriptions_route_object_updates_and_interactions;tests/backends/test_python_backend_time_ddm_extended.py::test_register_object_instance_with_regions_rejects_not_connected_not_joined_and_invalid_region,mapped,ddm_object_registration,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Focused direct witnesses now isolate the applicable precondition surface for the exercised `registerObjectInstanceWithRegions` path: connection-state, execution-membership, class-handle and attribute-definition validation, publication-state, duplicate-name, invalid-region, and save or restore guards."
HLA1516.1-DDM-9_5-REGISTEROBJECTINSTANCEWITHREGIONS-SIG-001,HLA1516.1-DDM-9.5-001,IEEE 1516.1-2010,9.5,registerObjectInstanceWithRegions,SIG,DDM-REGISTER_OBJECT_INSTANCE_WITH_REGIONS,The implementation shall expose `registerObjectInstanceWithRegions` overload 1 returning `ObjectInstanceHandle` with the standard argument shape.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_9_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_dm_publication_and_ddm_subscriptions_route_object_updates_and_interactions;tests/backends/test_python_backend_time_ddm_extended.py::test_register_object_instance_with_regions_rejects_not_connected_not_joined_and_invalid_region,mapped,ddm_object_registration,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native DDM signature tests directly exercise this packet slice.
HLA1516.1-DDM-9_5-REGISTEROBJECTINSTANCEWITHREGIONS-SIG-002,HLA1516.1-DDM-9.5-001,IEEE 1516.1-2010,9.5,registerObjectInstanceWithRegions,SIG,DDM-REGISTER_OBJECT_INSTANCE_WITH_REGIONS,The implementation shall expose `registerObjectInstanceWithRegions` overload 2 returning `ObjectInstanceHandle` with the standard argument shape.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_9_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_dm_publication_and_ddm_subscriptions_route_object_updates_and_interactions;tests/backends/test_python_backend_time_ddm_extended.py::test_register_object_instance_with_regions_rejects_not_connected_not_joined_and_invalid_region,mapped,ddm_object_registration,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native DDM signature tests directly exercise this packet slice.
