edition,requirement_id,row_kind,resolution_type,canonical_owner,canonical_status,primary_shard,primary_command,evidence_artifact,evidence_refs,boundary_note,backend_fields
2010,HLA1516-RULE-12.2-004,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_clause_12_save_restore.csv,requirements/2010/hla1516_clause_12_save_restore.csv,verification_method=service and callback test; Abort-restore behavior is traced explicitly through the source Clause 12 ledger,"{""certi_runtime_disposition"": ""not-applicable"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""classification-required"", ""pitch_py4j_runtime_disposition"": ""classification-required"", ""pitch_runtime_disposition"": ""classification-required"", ""policy_basis"": """", ""portico_runtime_disposition"": ""not-applicable"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516-RULE-12.2-005,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_clause_12_save_restore.csv,requirements/2010/hla1516_clause_12_save_restore.csv,verification_method=focused integration test; Focused restore proof now shows saved object existence name mapping and attribute value state are reinstated after restore,"{""certi_runtime_disposition"": ""not-applicable"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""classification-required"", ""pitch_py4j_runtime_disposition"": ""classification-required"", ""pitch_runtime_disposition"": ""classification-required"", ""policy_basis"": """", ""portico_runtime_disposition"": ""not-applicable"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516-RULE-12.2-006,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_clause_12_save_restore.csv,requirements/2010/hla1516_clause_12_save_restore.csv,verification_method=focused integration test; Focused restore proof now shows saved object ownership and per-attribute ownership state are reinstated after restore,"{""certi_runtime_disposition"": ""not-applicable"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""classification-required"", ""pitch_py4j_runtime_disposition"": ""classification-required"", ""pitch_runtime_disposition"": ""classification-required"", ""policy_basis"": """", ""portico_runtime_disposition"": ""not-applicable"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516-RULE-12.2-007,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_clause_12_save_restore.csv,requirements/2010/hla1516_clause_12_save_restore.csv,verification_method=focused integration test; Focused restore proof now shows saved asynchronous delivery time-regulation time-constrained and lookahead state are reinstated after restore,"{""certi_runtime_disposition"": ""not-applicable"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""classification-required"", ""pitch_py4j_runtime_disposition"": ""classification-required"", ""pitch_runtime_disposition"": ""classification-required"", ""policy_basis"": """", ""portico_runtime_disposition"": ""not-applicable"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516-RULE-12.2-008,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_clause_12_save_restore.csv,requirements/2010/hla1516_clause_12_save_restore.csv,verification_method=focused integration test; Focused restore proof now shows automatic resign directives and advisory-switch settings are reinstated from the saved federate-local snapshot,"{""certi_runtime_disposition"": ""not-applicable"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""classification-required"", ""pitch_py4j_runtime_disposition"": ""classification-required"", ""pitch_runtime_disposition"": ""classification-required"", ""policy_basis"": """", ""portico_runtime_disposition"": ""not-applicable"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516-RULE-12.2-009,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_clause_12_save_restore.csv,requirements/2010/hla1516_clause_12_save_restore.csv,verification_method=focused integration test; Focused restore proof now shows service-reporting exception-reporting and conveyance switches are reinstated from the saved federate-local snapshot,"{""certi_runtime_disposition"": ""not-applicable"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""classification-required"", ""pitch_py4j_runtime_disposition"": ""classification-required"", ""pitch_runtime_disposition"": ""classification-required"", ""policy_basis"": """", ""portico_runtime_disposition"": ""not-applicable"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516-RULE-12.2-010,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_clause_12_save_restore.csv,requirements/2010/hla1516_clause_12_save_restore.csv,verification_method=focused integration test; Focused restore proof now shows pre-restore sentinel callback queue state is discarded and replaced only by post-restore coordination callbacks,"{""certi_runtime_disposition"": ""not-applicable"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""classification-required"", ""pitch_py4j_runtime_disposition"": ""classification-required"", ""pitch_runtime_disposition"": ""classification-required"", ""policy_basis"": """", ""portico_runtime_disposition"": ""not-applicable"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516-RULE-12.2-011,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_clause_12_save_restore.csv,requirements/2010/hla1516_clause_12_save_restore.csv,verification_method=focused integration test; Focused restore proof now shows pre-restore receiver retraction maps and sender retractable-message bookkeeping are cleared during restore,"{""certi_runtime_disposition"": ""not-applicable"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""classification-required"", ""pitch_py4j_runtime_disposition"": ""classification-required"", ""pitch_runtime_disposition"": ""classification-required"", ""policy_basis"": """", ""portico_runtime_disposition"": ""not-applicable"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516-RULE-12.2-012,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_clause_12_save_restore.csv,requirements/2010/hla1516_clause_12_save_restore.csv,verification_method=focused integration test; Focused restore proof now shows per-object per-attribute order override state is reinstated from the saved federate-local snapshot,"{""certi_runtime_disposition"": ""not-applicable"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""classification-required"", ""pitch_py4j_runtime_disposition"": ""classification-required"", ""pitch_runtime_disposition"": ""classification-required"", ""policy_basis"": """", ""portico_runtime_disposition"": ""not-applicable"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516-RULE-12.2-013,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_clause_12_save_restore.csv,requirements/2010/hla1516_clause_12_save_restore.csv,verification_method=focused integration test; Focused restore proof now shows per-interaction-class order override state is reinstated from the saved federate-local snapshot,"{""certi_runtime_disposition"": ""not-applicable"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""classification-required"", ""pitch_py4j_runtime_disposition"": ""classification-required"", ""pitch_runtime_disposition"": ""classification-required"", ""policy_basis"": """", ""portico_runtime_disposition"": ""not-applicable"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516-RULE-12.2-014,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_clause_12_save_restore.csv,requirements/2010/hla1516_clause_12_save_restore.csv,verification_method=design-rule plus focused integration test; Focused restore proof now makes the Clause 12 design decision explicit: callback enablement is not persisted and remains the caller's post-restore runtime policy choice,"{""certi_runtime_disposition"": ""not-applicable"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""classification-required"", ""pitch_py4j_runtime_disposition"": ""classification-required"", ""pitch_runtime_disposition"": ""classification-required"", ""policy_basis"": """", ""portico_runtime_disposition"": ""not-applicable"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516-RULE-12.2-015,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_clause_12_save_restore.csv,requirements/2010/hla1516_clause_12_save_restore.csv,verification_method=focused integration test; Focused restore proof now shows per-object per-attribute transportation override state is reinstated from the saved federate-local snapshot for the currently supported reliable transport semantics,"{""certi_runtime_disposition"": ""not-applicable"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""classification-required"", ""pitch_py4j_runtime_disposition"": ""classification-required"", ""pitch_runtime_disposition"": ""classification-required"", ""policy_basis"": """", ""portico_runtime_disposition"": ""not-applicable"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516-RULE-12.2-016,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_clause_12_save_restore.csv,requirements/2010/hla1516_clause_12_save_restore.csv,verification_method=focused integration test; Focused restore proof now shows per-interaction-class transportation override state is reinstated from the saved federate-local snapshot for the currently supported reliable transport semantics,"{""certi_runtime_disposition"": ""not-applicable"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""classification-required"", ""pitch_py4j_runtime_disposition"": ""classification-required"", ""pitch_runtime_disposition"": ""classification-required"", ""policy_basis"": """", ""portico_runtime_disposition"": ""not-applicable"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516-RULE-12.3-001,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_clause_12_save_restore.csv,requirements/2010/hla1516_clause_12_save_restore.csv,verification_method=focused integration test; Unknown restore labels are traced explicitly through the source Clause 12 ledger,"{""certi_runtime_disposition"": ""not-applicable"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""classification-required"", ""pitch_py4j_runtime_disposition"": ""classification-required"", ""pitch_runtime_disposition"": ""classification-required"", ""policy_basis"": """", ""portico_runtime_disposition"": ""not-applicable"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516-TIME-001,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_framework_rules.csv,requirements/2010/hla1516_framework_rules.csv,verification_method=requirements skeleton; This owner summary row is now closed as a traceability claim: the time-concept surface is explicitly mapped to the 1516.1 time-management rows and grant/order semantics.,"{""certi_runtime_disposition"": ""not-applicable"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""not-applicable"", ""pitch_py4j_runtime_disposition"": ""not-applicable"", ""pitch_runtime_disposition"": ""not-applicable"", ""policy_basis"": """", ""portico_runtime_disposition"": ""not-applicable"", ""python_runtime_disposition"": ""not-applicable""}"
2010,HLA1516.1-DDM-001,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_1_federate_interface.csv; requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,requirements/2010/hla1516_1_federate_interface.csv; requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,verification_method=generated ledger + focused tests; This owner summary row is now closed as a clause-family claim: the DDM compliance slices and detailed Clause 9 rows now carry the executable region-routing truth.; Clause 9 family summary is now closed as a clause-family owner claim: the bounded DDM owner surface and detailed reconciliation rows are explicit and carry the executable truth.,"{""certi_runtime_disposition"": ""not-applicable"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""not-applicable"", ""pitch_py4j_runtime_disposition"": ""not-applicable"", ""pitch_runtime_disposition"": ""not-applicable"", ""policy_basis"": """", ""portico_runtime_disposition"": ""not-applicable"", ""python_runtime_disposition"": ""not-applicable""}"
2010,HLA1516.1-DDM-9.1-001,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,verification_method=integration test; End-to-end region subscription and routing flow now anchors the Clause 9 family,"{""certi_runtime_disposition"": ""not-yet-tested"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""verified"", ""pitch_py4j_runtime_disposition"": ""verified"", ""pitch_runtime_disposition"": ""verified"", ""policy_basis"": """", ""portico_runtime_disposition"": ""classification-required"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516.1-DDM-9.1-002,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,verification_method=integration test; Dimension lookup and region creation evidence tie DDM routing to declared dimensions,"{""certi_runtime_disposition"": ""not-yet-tested"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""verified"", ""pitch_py4j_runtime_disposition"": ""verified"", ""pitch_runtime_disposition"": ""verified"", ""policy_basis"": """", ""portico_runtime_disposition"": ""classification-required"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516.1-DDM-9.1-003,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,verification_method=integration test; The same overlap helpers drive object and interaction relevance in the focused DDM lifecycle test,"{""certi_runtime_disposition"": ""not-yet-tested"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""verified"", ""pitch_py4j_runtime_disposition"": ""verified"", ""pitch_runtime_disposition"": ""verified"", ""policy_basis"": """", ""portico_runtime_disposition"": ""classification-required"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516.1-DDM-9.10-001,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,verification_method=integration test; Interaction region subscription maps are asserted directly,"{""certi_runtime_disposition"": ""not-yet-tested"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""verified"", ""pitch_py4j_runtime_disposition"": ""verified"", ""pitch_runtime_disposition"": ""verified"", ""policy_basis"": """", ""portico_runtime_disposition"": ""classification-required"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516.1-DDM-9.11-001,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,verification_method=integration test; Interaction region unsubscription is asserted directly,"{""certi_runtime_disposition"": ""not-yet-tested"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""verified"", ""pitch_py4j_runtime_disposition"": ""verified"", ""pitch_runtime_disposition"": ""verified"", ""policy_basis"": """", ""portico_runtime_disposition"": ""classification-required"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516.1-DDM-9.12-001,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,verification_method=integration test; Interaction delivery with matching regions is asserted directly,"{""certi_runtime_disposition"": ""not-yet-tested"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""verified"", ""pitch_py4j_runtime_disposition"": ""verified"", ""pitch_runtime_disposition"": ""verified"", ""policy_basis"": """", ""portico_runtime_disposition"": ""classification-required"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516.1-DDM-9.13-001,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,verification_method=integration test; The focused DDM lifecycle test proves region-scoped attribute-value-update requests reach only the overlap-matching provider callback path,"{""certi_runtime_disposition"": ""not-yet-tested"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""verified"", ""pitch_py4j_runtime_disposition"": ""verified"", ""pitch_runtime_disposition"": ""verified"", ""policy_basis"": """", ""portico_runtime_disposition"": ""classification-required"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516.1-DDM-9.2-001,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,verification_method=integration test; Region creation is explicitly exercised and validated,"{""certi_runtime_disposition"": ""not-yet-tested"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""verified"", ""pitch_py4j_runtime_disposition"": ""verified"", ""pitch_runtime_disposition"": ""verified"", ""policy_basis"": """", ""portico_runtime_disposition"": ""classification-required"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516.1-DDM-9.3-001,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,verification_method=integration test; Commit service is directly exercised on both peers,"{""certi_runtime_disposition"": ""not-yet-tested"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""verified"", ""pitch_py4j_runtime_disposition"": ""verified"", ""pitch_runtime_disposition"": ""verified"", ""policy_basis"": """", ""portico_runtime_disposition"": ""classification-required"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516.1-DDM-9.4-001,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,verification_method=integration test; Delete service is directly exercised and state removal is asserted,"{""certi_runtime_disposition"": ""not-yet-tested"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""verified"", ""pitch_py4j_runtime_disposition"": ""verified"", ""pitch_runtime_disposition"": ""verified"", ""policy_basis"": """", ""portico_runtime_disposition"": ""classification-required"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516.1-DDM-9.5-001,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,verification_method=integration test; Region-aware registration path is explicitly covered,"{""certi_runtime_disposition"": ""not-yet-tested"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""verified"", ""pitch_py4j_runtime_disposition"": ""verified"", ""pitch_runtime_disposition"": ""verified"", ""policy_basis"": """", ""portico_runtime_disposition"": ""classification-required"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516.1-DDM-9.6-001,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,verification_method=integration test; Association state is asserted on the registered object,"{""certi_runtime_disposition"": ""not-yet-tested"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""verified"", ""pitch_py4j_runtime_disposition"": ""verified"", ""pitch_runtime_disposition"": ""verified"", ""policy_basis"": """", ""portico_runtime_disposition"": ""classification-required"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516.1-DDM-9.7-001,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,verification_method=integration test; Unassociation state removal is asserted directly,"{""certi_runtime_disposition"": ""not-yet-tested"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""verified"", ""pitch_py4j_runtime_disposition"": ""verified"", ""pitch_runtime_disposition"": ""verified"", ""policy_basis"": """", ""portico_runtime_disposition"": ""classification-required"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516.1-DDM-9.8-001,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,verification_method=integration test; Region subscription maps are asserted directly,"{""certi_runtime_disposition"": ""not-yet-tested"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""verified"", ""pitch_py4j_runtime_disposition"": ""verified"", ""pitch_runtime_disposition"": ""verified"", ""policy_basis"": """", ""portico_runtime_disposition"": ""classification-required"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516.1-DDM-9.9-001,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,requirements/2010/hla1516_1_priority_clauses_7_9_10.csv,verification_method=integration test; Region unsubscription state removal is asserted directly,"{""certi_runtime_disposition"": ""not-yet-tested"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""verified"", ""pitch_py4j_runtime_disposition"": ""verified"", ""pitch_runtime_disposition"": ""verified"", ""policy_basis"": """", ""portico_runtime_disposition"": ""classification-required"", ""python_runtime_disposition"": ""verified""}"
2010,HLA1516.1-DM-001,requirement-row,backend-runtime-disposition,,pass,,,requirements/2010/hla1516_1_federate_interface.csv,requirements/2010/hla1516_1_federate_interface.csv,verification_method=generated ledger + focused tests; This owner summary row is now closed as a clause-family claim: the detailed Clause 5 rows provide the executable declaration-management breakdown and remain the implementation-driving source.,"{""certi_runtime_disposition"": ""not-applicable"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""not-applicable"", ""pitch_py4j_runtime_disposition"": ""not-applicable"", ""pitch_runtime_disposition"": ""not-applicable"", ""policy_basis"": """", ""portico_runtime_disposition"": ""not-applicable"", ""python_runtime_disposition"": ""not-applicable""}"
2010,HLA1516.1-FM-001,requirement-row,backend-runtime-disposition,,pass,,,analysis/compliance/requirements_ledger.csv; analysis/compliance/requirements_matrix_2010.csv; requirements/2010/hla1516_1_federate_interface.csv,analysis/compliance/requirements_ledger.csv; analysis/compliance/requirements_matrix_2010.csv; requirements/2010/hla1516_1_federate_interface.csv,verification_method=generated ledger + focused tests; This owner summary row is now closed as a clause-family claim: the detailed Clause 4 rows and focused lifecycle/synchronization/save-restore proofs are the implementation-driving surface.; Clause 4 family summary is now closed as a clause-family owner claim: the bounded federation-management owner surface and detailed reconciliation rows are explicit and carry the executable truth.,"{""certi_runtime_disposition"": ""not-applicable"", ""claim_scope"": """", ""pitch_jpype_runtime_disposition"": ""not-applicable"", ""pitch_py4j_runtime_disposition"": ""not-applicable"", ""pitch_runtime_disposition"": ""not-applicable"", ""policy_basis"": """", ""portico_runtime_disposition"": ""not-applicable"", ""python_runtime_disposition"": ""not-applicable""}"
