packet_requirement_id,curated_requirement_id,standard,clause,feature,reconciliation_kind,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.1-FM-4_2-RTIAPI-001,HLA1516.1-FM-4.2-SIG-001,IEEE 1516.1-2010,4.2,FM-connect,RTI_API,RTI shall expose RTIambassador method `connect` for the Connect service.,api conformance test,test_connect_adapts_python_federate_ambassador,mapped,federation_management.connect,hla_1516_requirements_master_v1_0.csv,This imported service-surface row is aligned to the existing Connect Clause 4 decomposition and current API/verification evidence. Paraphrased engineering split of the coarse 4.2 service row.
HLA1516.1-FM-4_2-RTIAPI-001-EFF,HLA1516.1-FM-4.2-EFF-001,IEEE 1516.1-2010,4.2,FM-connect,EFF,"`connect` shall apply the state, routing, advisory, or lifecycle effects specified for the Connect service.",state/effect integration test,tests/backends/test_python_backend_federation_extended.py::test_connect_create_and_join_apply_positive_lifecycle_effects,mapped,federation_management.connect,hla_1516_requirements_master_v1_0.csv,Direct node-level lifecycle witness proves successful connect sets connected state and callback model before join.
HLA1516.1-FM-4_2-RTIAPI-001-EXC,HLA1516.1-FM-4.2-EXC-001,IEEE 1516.1-2010,4.2,FM-connect,EXC_API,`connect` shall define and surface applicable exception conditions: ConnectionFailed; InvalidLocalSettingsDesignator; UnsupportedCallbackModel; AlreadyConnected; CallNotAllowedFromWithinCallback; RTIinternalError.,negative unit/integration tests,test_connect_rejects_second_connection_attempt,mapped,federation_management.connect,hla_1516_requirements_master_v1_0.csv,This imported API-exception row is aligned to the existing Connect exception slice. Explicit exception family captured for harmonized requirement slicing.
HLA1516.1-FM-4_2-RTIAPI-001-MOM,HLA1516.1-FM-4.2-MOM-001,IEEE 1516.1-2010,4.2,FM-connect,MOM_TRACE,"When MOM service reporting is enabled, invocation of `connect` shall be eligible for standard MOM service invocation reporting.",MOM observer integration test,test_connect_joined_federate_is_visible_in_mom_summary,mapped,mom.service_reporting,hla_1516_requirements_master_v1_0.csv,This imported MOM-trace row is aligned to the existing Connect observer/reporting slice. Once connected ambassadors join the federation their MOM federate objects are visible through the observer summary.
HLA1516.1-FM-4_2-RTIAPI-001-SIG,HLA1516.1-FM-4.2-SIG-001,IEEE 1516.1-2010,4.2,FM-connect,SIG,`connect` shall use return type `void` and supplied arguments: FederateAmbassador federateReference; CallbackModel callbackModel; String localSettingsDesignator.,api signature/static test,test_connect_adapts_python_federate_ambassador,mapped,federation_management.connect,hla_1516_requirements_master_v1_0.csv,This imported service-surface row is aligned to the existing Connect Clause 4 decomposition and current API/verification evidence. Paraphrased engineering split of the coarse 4.2 service row.
HLA1516.1-FM-4_2-RTIAPI-002,HLA1516.1-FM-4.2-SIG-001,IEEE 1516.1-2010,4.2,FM-connect,RTI_API,RTI shall expose RTIambassador method `connect` for the Connect service.,api conformance test,test_connect_adapts_python_federate_ambassador,mapped,federation_management.connect,hla_1516_requirements_master_v1_0.csv,This imported service-surface row is aligned to the existing Connect Clause 4 decomposition and current API/verification evidence. Paraphrased engineering split of the coarse 4.2 service row.
HLA1516.1-FM-4_2-RTIAPI-002-EFF,HLA1516.1-FM-4.2-EFF-001,IEEE 1516.1-2010,4.2,FM-connect,EFF,"`connect` shall apply the state, routing, advisory, or lifecycle effects specified for the Connect service.",state/effect integration test,tests/backends/test_python_backend_federation_extended.py::test_connect_create_and_join_apply_positive_lifecycle_effects,mapped,federation_management.connect,hla_1516_requirements_master_v1_0.csv,Direct node-level lifecycle witness proves successful connect sets connected state and callback model before join.
HLA1516.1-FM-4_2-RTIAPI-002-EXC,HLA1516.1-FM-4.2-EXC-001,IEEE 1516.1-2010,4.2,FM-connect,EXC_API,`connect` shall define and surface applicable exception conditions: ConnectionFailed; InvalidLocalSettingsDesignator; UnsupportedCallbackModel; AlreadyConnected; CallNotAllowedFromWithinCallback; RTIinternalError.,negative unit/integration tests,test_connect_rejects_second_connection_attempt,mapped,federation_management.connect,hla_1516_requirements_master_v1_0.csv,This imported API-exception row is aligned to the existing Connect exception slice. Explicit exception family captured for harmonized requirement slicing.
HLA1516.1-FM-4_2-RTIAPI-002-MOM,HLA1516.1-FM-4.2-MOM-001,IEEE 1516.1-2010,4.2,FM-connect,MOM_TRACE,"When MOM service reporting is enabled, invocation of `connect` shall be eligible for standard MOM service invocation reporting.",MOM observer integration test,test_connect_joined_federate_is_visible_in_mom_summary,mapped,mom.service_reporting,hla_1516_requirements_master_v1_0.csv,This imported MOM-trace row is aligned to the existing Connect observer/reporting slice. Once connected ambassadors join the federation their MOM federate objects are visible through the observer summary.
HLA1516.1-FM-4_2-RTIAPI-002-SIG,HLA1516.1-FM-4.2-SIG-001,IEEE 1516.1-2010,4.2,FM-connect,SIG,`connect` shall use return type `void` and supplied arguments: FederateAmbassador federateReference; CallbackModel callbackModel.,api signature/static test,test_connect_adapts_python_federate_ambassador,mapped,federation_management.connect,hla_1516_requirements_master_v1_0.csv,This imported service-surface row is aligned to the existing Connect Clause 4 decomposition and current API/verification evidence. Paraphrased engineering split of the coarse 4.2 service row.
HLA1516.1-FM-4_2-SVC-001,HLA1516.1-FM-4.2-SIG-001,IEEE 1516.1-2010,4.2,FM-LIFECYCLE,SVC,RTI/federate interface shall provide Connect service as a federate-initiated service in the Federation Management service group.,API conformance + integration test,test_connect_adapts_python_federate_ambassador,mapped,rti.federation_management.connect,hla_1516_requirements_master_v1_0.csv,This imported service-surface row is aligned to the existing Connect Clause 4 decomposition and current API/verification evidence. Paraphrased engineering split of the coarse 4.2 service row.
HLA1516.1-FM-4_3-001,HLA1516.1-FM-4.3-SIG-001,IEEE 1516.1-2010,4.3,FM-DISCONNECT-SERVICE,SVC,RTI shall provide the Disconnect service.,unit + federate integration test,test_disconnect_requires_resign_and_marks_backend_not_connected,mapped,rti.federation_management.disconnect,hla_1516_requirements_master_v1_0.csv,This imported service-surface row is aligned to the existing Disconnect Clause 4 decomposition and current API/verification evidence. Coarse 4.3 row split into implementation-driving subrequirements.
HLA1516.1-FM-4_3-EFF-001,HLA1516.1-FM-4.3-EFF-001,IEEE 1516.1-2010,4.3,FM-LIFECYCLE,EFF,"On successful Disconnect service, the RTI shall establish this postcondition: The federate is disconnected from the RTI.",state-machine integration test,test_disconnect_clears_buffered_report_callbacks,mapped,rti.federation_management.disconnect,hla_1516_requirements_master_v1_0.csv,This imported Federation Management row is aligned to the existing Disconnect Clause 4 decomposition. Directly asserts buffered callback queue cleanup during disconnect.
HLA1516.1-FM-4_3-EXC-001,HLA1516.1-FM-4.3-EXC-001,IEEE 1516.1-2010,4.3,FM-LIFECYCLE,EXC,Disconnect service shall report the defined exception/failure condition when applicable: Federate is a member of the execution.,unit + negative-path conformance test,test_disconnect_requires_resign_and_marks_backend_not_connected,mapped,rti.federation_management.disconnect,hla_1516_requirements_master_v1_0.csv,This imported Federation Management row is aligned to the existing Disconnect Clause 4 decomposition. The connected-but-still-joined guard is implemented and tested.
HLA1516.1-FM-4_3-EXC-002,HLA1516.1-FM-4.3-EXC-001,IEEE 1516.1-2010,4.3,FM-LIFECYCLE,EXC,Disconnect service shall report the defined exception/failure condition when applicable: Not connected.,unit + negative-path conformance test,test_disconnect_requires_resign_and_marks_backend_not_connected,mapped,rti.federation_management.disconnect,hla_1516_requirements_master_v1_0.csv,This imported Federation Management row is aligned to the existing Disconnect Clause 4 decomposition. The connected-but-still-joined guard is implemented and tested.
HLA1516.1-FM-4_3-EXC-003,HLA1516.1-FM-4.3-EXC-001,IEEE 1516.1-2010,4.3,FM-LIFECYCLE,EXC,Disconnect service shall report the defined exception/failure condition when applicable: RTI internal error.,unit + negative-path conformance test,test_disconnect_requires_resign_and_marks_backend_not_connected,mapped,rti.federation_management.disconnect,hla_1516_requirements_master_v1_0.csv,This imported Federation Management row is aligned to the existing Disconnect Clause 4 decomposition. The connected-but-still-joined guard is implemented and tested.
HLA1516.1-FM-4_3-PRE-001,HLA1516.1-FM-4.3-PRE-001,IEEE 1516.1-2010,4.3,FM-LIFECYCLE,PRE,Disconnect service shall enforce this precondition before successful completion: The federate is connected to the RTI.,unit + negative-path conformance test,test_disconnect_requires_resign_and_marks_backend_not_connected,mapped,rti.federation_management.disconnect,hla_1516_requirements_master_v1_0.csv,This imported Federation Management row is aligned to the existing Disconnect Clause 4 decomposition. The current backend rejects disconnect while joined.
HLA1516.1-FM-4_3-PRE-002,HLA1516.1-FM-4.3-PRE-001,IEEE 1516.1-2010,4.3,FM-LIFECYCLE,PRE,Disconnect service shall enforce this precondition before successful completion: Federate is not a member of the execution.,unit + negative-path conformance test,test_disconnect_requires_resign_and_marks_backend_not_connected,mapped,rti.federation_management.disconnect,hla_1516_requirements_master_v1_0.csv,This imported Federation Management row is aligned to the existing Disconnect Clause 4 decomposition. The current backend rejects disconnect while joined.
HLA1516.1-FM-4_3-RTIAPI-001,HLA1516.1-FM-4.3-SIG-001,IEEE 1516.1-2010,4.3,FM-disconnect,RTI_API,RTI shall expose RTIambassador method `disconnect` for the Disconnect service.,api conformance test,test_disconnect_requires_resign_and_marks_backend_not_connected,mapped,federation_management.disconnect,hla_1516_requirements_master_v1_0.csv,This imported service-surface row is aligned to the existing Disconnect Clause 4 decomposition and current API/verification evidence. Coarse 4.3 row split into implementation-driving subrequirements.
HLA1516.1-FM-4_3-RTIAPI-001-EFF,HLA1516.1-FM-4.3-EFF-001,IEEE 1516.1-2010,4.3,FM-disconnect,EFF,"`disconnect` shall apply the state, routing, advisory, or lifecycle effects specified for the Disconnect service.",state/effect integration test,test_disconnect_clears_buffered_report_callbacks,mapped,federation_management.disconnect,hla_1516_requirements_master_v1_0.csv,This imported Federation Management row is aligned to the existing Disconnect Clause 4 decomposition. Directly asserts buffered callback queue cleanup during disconnect.
HLA1516.1-FM-4_3-RTIAPI-001-EXC,HLA1516.1-FM-4.3-EXC-001,IEEE 1516.1-2010,4.3,FM-disconnect,EXC_API,`disconnect` shall define and surface applicable exception conditions: FederateIsExecutionMember; CallNotAllowedFromWithinCallback; RTIinternalError.,negative unit/integration tests,test_disconnect_requires_resign_and_marks_backend_not_connected,mapped,federation_management.disconnect,hla_1516_requirements_master_v1_0.csv,This imported API-exception row is aligned to the existing Disconnect exception slice. The connected-but-still-joined guard is implemented and tested.
HLA1516.1-FM-4_3-RTIAPI-001-MOM,HLA1516.1-FM-4.3-MOM-001,IEEE 1516.1-2010,4.3,FM-disconnect,MOM_TRACE,"When MOM service reporting is enabled, invocation of `disconnect` shall be eligible for standard MOM service invocation reporting.",MOM observer integration test,test_disconnect_is_observable_through_mom_service_invocation_reporting,mapped,mom.service_reporting,hla_1516_requirements_master_v1_0.csv,This imported MOM-trace row is now directly backed by a joined-witness MOM service-reporting test that proves `disconnect` is emitted after resign through the standard HLAreportServiceInvocation path.
HLA1516.1-FM-4_3-RTIAPI-001-SIG,HLA1516.1-FM-4.3-SIG-001,IEEE 1516.1-2010,4.3,FM-disconnect,SIG,`disconnect` shall use return type `void` and supplied arguments: no supplied arguments.,api signature/static test,test_disconnect_requires_resign_and_marks_backend_not_connected,mapped,federation_management.disconnect,hla_1516_requirements_master_v1_0.csv,This imported service-surface row is aligned to the existing Disconnect Clause 4 decomposition and current API/verification evidence. Coarse 4.3 row split into implementation-driving subrequirements.
HLA1516.1-FM-4_3-SVC-001,HLA1516.1-FM-4.3-SIG-001,IEEE 1516.1-2010,4.3,FM-LIFECYCLE,SVC,RTI/federate interface shall provide Disconnect service as a federate-initiated service in the Federation Management service group.,API conformance + integration test,test_disconnect_requires_resign_and_marks_backend_not_connected,mapped,rti.federation_management.disconnect,hla_1516_requirements_master_v1_0.csv,This imported service-surface row is aligned to the existing Disconnect Clause 4 decomposition and current API/verification evidence. Coarse 4.3 row split into implementation-driving subrequirements.
HLA1516.1-FM-4_4-001,HLA1516.1-FM-001,IEEE 1516.1-2010,4.4,FM-CONNECTION-LOST-CALLBACK-SERVICE,CB,RTI shall issue the Connection Lost callback service.,unit + federate integration test,tests/backends/test_python_backend_federation_extended.py::test_force_federate_loss_delivers_connection_lost_and_clears_execution_membership,mapped,rti.federation_management.connection_lost,hla_1516_requirements_master_v1_0.csv,Direct runtime loss injection delivers the connectionLost callback on the Python backend.
HLA1516.1-FM-4_4-ARG-001,HLA1516.1-FM-001,IEEE 1516.1-2010,4.4,FM-LIFECYCLE,ARG,Connection Lost  service shall accept and validate supplied argument: Text description of the fault.,unit + negative-path conformance test,tests/backends/test_python_backend_federation_extended.py::test_force_federate_loss_delivers_connection_lost_and_clears_execution_membership,mapped,rti.callbacks.federation_management.connection_lost,hla_1516_requirements_master_v1_0.csv,Direct runtime loss injection propagates the exact fault-description argument through the callback.
HLA1516.1-FM-4_4-CB-001,HLA1516.1-FM-001,IEEE 1516.1-2010,4.4,FM-LIFECYCLE,CB,The FederateAmbassador shall expose a callback handler for Connection Lost and the RTI shall invoke it only under the service's defined conditions.,callback integration test,tests/backends/test_python_backend_federation_extended.py::test_force_federate_loss_delivers_connection_lost_and_clears_execution_membership;tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped,partial,rti.callbacks.federation_management.connection_lost,hla_1516_requirements_master_v1_0.csv,"Direct runtime loss injection now proves callback delivery, but the broader defined-conditions envelope remains wider than the isolated witness."
HLA1516.1-FM-4_4-EFF-001,HLA1516.1-FM-001,IEEE 1516.1-2010,4.4,FM-LIFECYCLE,EFF,"On successful Connection Lost  service, the RTI shall establish this postcondition: Federate is notified that it has entered the Disconnected state.",state-machine integration test,tests/backends/test_python_backend_federation_extended.py::test_force_federate_loss_delivers_connection_lost_and_clears_execution_membership,partial,rti.callbacks.federation_management.connection_lost,hla_1516_requirements_master_v1_0.csv,"Direct runtime loss injection proves callback delivery and execution-membership teardown, but this Python 2010 witness does not prove a full disconnected-state transition."
HLA1516.1-FM-4_4-EXC-001,HLA1516.1-FM-001,IEEE 1516.1-2010,4.4,FM-LIFECYCLE,EXC,Connection Lost  service shall report the defined exception/failure condition when applicable: Federate internal error.,unit + negative-path conformance test,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped,partial,rti.callbacks.federation_management.connection_lost,hla_1516_requirements_master_v1_0.csv,"The current repo does not yet execute the internal-error callback path directly, so this exception row remains only partially harmonized."
HLA1516.1-FM-4_4-FEDCB-001,HLA1516.1-FM-001,IEEE 1516.1-2010,4.4,FM-connectionLost,FED_CB,RTI shall invoke FederateAmbassador callback `connectionLost` for the Connection Lost RTI-initiated service when its triggering condition occurs.,callback integration test,tests/backends/test_python_backend_federation_extended.py::test_force_federate_loss_delivers_connection_lost_and_clears_execution_membership,mapped,federation_management.callbacks.connectionLost,hla_1516_requirements_master_v1_0.csv,Direct runtime loss injection invokes the generated connectionLost callback when the loss trigger occurs.
HLA1516.1-FM-4_4-FEDCB-001-ORD,HLA1516.1-FM-001,IEEE 1516.1-2010,4.4,FM-connectionLost,CB_ORD,`connectionLost` callback delivery shall respect the selected callback model and the ordering/time/scope constraints applicable to Connection Lost.,callback ordering/effect integration test,tests/backends/test_python_backend_federation_extended.py::test_force_federate_loss_delivers_connection_lost_and_clears_execution_membership,partial,federation_management.callback_dispatch,hla_1516_requirements_master_v1_0.csv,"Direct runtime loss injection now proves evoked-model callback routing, but the broader ordering/time/scope envelope remains only partially isolated."
HLA1516.1-FM-4_4-FEDCB-001-SIG,HLA1516.1-FM-001,IEEE 1516.1-2010,4.4,FM-connectionLost,CB_SIG,`connectionLost` callback shall use return type `void` and callback arguments: String faultDescription.,api signature/static test,tests/verification/test_spec_traceability_all_methods.py::test_all_generated_ambassador_methods_are_section_mapped,mapped,federation_management.callbacks.connectionLost,hla_1516_requirements_master_v1_0.csv,The callback signature is explicitly present and section-mapped on the generated ambassador surface.
HLA1516.1-FM-4_4-MOM-001,HLA1516.1-FM-001,IEEE 1516.1-2010,4.4,FM-LIFECYCLE,MOM,The RTI shall update or make auditable the MOM-visible federation-management state associated with Connection Lost.,MOM observer integration test,tests/backends/test_python_backend_federation_extended.py::test_force_federate_loss_delivers_connection_lost_and_clears_execution_membership,mapped,rti.callbacks.federation_management.connection_lost,hla_1516_requirements_master_v1_0.csv,Direct runtime loss injection emits the lost-federate MOM report and removal witness.
HLA1516.1-FM-4_4-PRE-001,HLA1516.1-FM-001,IEEE 1516.1-2010,4.4,FM-LIFECYCLE,PRE,Connection Lost  service shall enforce this precondition before successful completion: The joined federate is connected.,unit + negative-path conformance test,tests/backends/test_python_backend_federation_extended.py::test_force_federate_loss_delivers_connection_lost_and_clears_execution_membership,partial,rti.callbacks.federation_management.connection_lost,hla_1516_requirements_master_v1_0.csv,Direct runtime loss injection exercises the callback against a joined connected victim, but the full precondition envelope is not isolated as a dedicated negative-path witness.
HLA1516.1-FM-4_4-SVC-001,HLA1516.1-FM-001,IEEE 1516.1-2010,4.4,FM-LIFECYCLE,SVC,RTI/federate interface shall provide Connection Lost  service as a RTI-initiated callback in the Federation Management service group.,API conformance + integration test,tests/backends/test_python_backend_federation_extended.py::test_force_federate_loss_delivers_connection_lost_and_clears_execution_membership,mapped,rti.callbacks.federation_management.connection_lost,hla_1516_requirements_master_v1_0.csv,Direct runtime loss injection proves the Connection Lost callback service is available in the federation-management surface.
HLA1516.1-FM-4_5-001,HLA1516.1-FM-4.5-SIG-001,IEEE 1516.1-2010,4.5,FM-CREATE-FEDERATION-EXECUTION-SERVICE,SVC,RTI shall provide the Create Federation Execution service.,unit + federate integration test,test_requirements_ledger_covers_generated_api_surface,mapped,rti.federation_management.create_federation_execution,hla_1516_requirements_master_v1_0.csv,This imported service-surface row is aligned to the existing Create Federation Execution Clause 4 decomposition and current API/verification evidence. The current implementation exposes both create variants.
HLA1516.1-FM-4_5-ARG-001,HLA1516.1-FM-001,IEEE 1516.1-2010,4.5,FM-LIFECYCLE,ARG,Create Federation Execution service shall accept and validate supplied argument: Federation execution name.,unit + negative-path conformance test,requirements/2010/hla1516_1_clause_4_fm_service_decomposition.csv,partial,rti.federation_management.create_federation_execution,hla_1516_requirements_master_v1_0.csv,"No direct Clause 4 decomposition row was found for this imported FM shape, so it remains only partially harmonized against the broad Federation Management family anchor."
HLA1516.1-FM-4_5-ARG-002,HLA1516.1-FM-001,IEEE 1516.1-2010,4.5,FM-LIFECYCLE,ARG,Create Federation Execution service shall accept and validate supplied argument: Set of FOM module designators.,unit + negative-path conformance test,requirements/2010/hla1516_1_clause_4_fm_service_decomposition.csv,partial,rti.federation_management.create_federation_execution,hla_1516_requirements_master_v1_0.csv,"No direct Clause 4 decomposition row was found for this imported FM shape, so it remains only partially harmonized against the broad Federation Management family anchor."
HLA1516.1-FM-4_5-ARG-003,HLA1516.1-FM-001,IEEE 1516.1-2010,4.5,FM-LIFECYCLE,ARG,Create Federation Execution service shall accept and validate supplied argument: Optional MIM designator.,unit + negative-path conformance test,requirements/2010/hla1516_1_clause_4_fm_service_decomposition.csv,partial,rti.federation_management.create_federation_execution,hla_1516_requirements_master_v1_0.csv,"No direct Clause 4 decomposition row was found for this imported FM shape, so it remains only partially harmonized against the broad Federation Management family anchor."
HLA1516.1-FM-4_5-ARG-004,HLA1516.1-FM-001,IEEE 1516.1-2010,4.5,FM-LIFECYCLE,ARG,"Create Federation Execution service shall accept and validate supplied argument: Optional logical time implementation. If not provided, the RTI provided HLAfloat64Time representation of logical time shall be used.",unit + negative-path conformance test,requirements/2010/hla1516_1_clause_4_fm_service_decomposition.csv,partial,rti.federation_management.create_federation_execution,hla_1516_requirements_master_v1_0.csv,"No direct Clause 4 decomposition row was found for this imported FM shape, so it remains only partially harmonized against the broad Federation Management family anchor."
HLA1516.1-FM-4_5-EFF-001,HLA1516.1-FM-4.5-EFF-001,IEEE 1516.1-2010,4.5,FM-LIFECYCLE,EFF,"On successful Create Federation Execution service, the RTI shall establish this postcondition: A federation execution, with the given name, exists and may be joined by federates.",state-machine integration test,tests/backends/test_python_backend_federation_extended.py::test_create_federation_execution_applies_full_effect_vector,mapped,rti.federation_management.create_federation_execution,hla_1516_requirements_master_v1_0.csv,Direct lifecycle witness proves successful create installs the federation with merged FOM state compatible logical-time selection and immediate join eligibility.
HLA1516.1-FM-4_5-EXC-001,HLA1516.1-FM-4.5-EXC-001,IEEE 1516.1-2010,4.5,FM-LIFECYCLE,EXC,Create Federation Execution service shall report the defined exception/failure condition when applicable: Could not create logical time implementation,unit + negative-path conformance test,test_create_federation_execution_distinguishes_open_read_time_and_inconsistent_fom_errors,mapped,rti.federation_management.create_federation_execution,hla_1516_requirements_master_v1_0.csv,This imported Federation Management row is aligned to the existing Create Federation Execution Clause 4 decomposition. Current tests already separate the major exception families instead of collapsing them into one generic failure.
HLA1516.1-FM-4_5-EXC-002,HLA1516.1-FM-4.5-EXC-001,IEEE 1516.1-2010,4.5,FM-LIFECYCLE,EXC,Create Federation Execution service shall report the defined exception/failure condition when applicable: Invalid FOM module.,unit + negative-path conformance test,test_create_federation_execution_distinguishes_open_read_time_and_inconsistent_fom_errors,mapped,rti.federation_management.create_federation_execution,hla_1516_requirements_master_v1_0.csv,This imported Federation Management row is aligned to the existing Create Federation Execution Clause 4 decomposition. Current tests already separate the major exception families instead of collapsing them into one generic failure.
HLA1516.1-FM-4_5-EXC-003,HLA1516.1-FM-4.5-EXC-001,IEEE 1516.1-2010,4.5,FM-LIFECYCLE,EXC,Create Federation Execution service shall report the defined exception/failure condition when applicable: Could not locate FOM module indicated by supplied designator.,unit + negative-path conformance test,test_create_federation_execution_distinguishes_open_read_time_and_inconsistent_fom_errors,mapped,rti.federation_management.create_federation_execution,hla_1516_requirements_master_v1_0.csv,This imported Federation Management row is aligned to the existing Create Federation Execution Clause 4 decomposition. Current tests already separate the major exception families instead of collapsing them into one generic failure.
