packet_requirement_id,curated_requirement_id,standard,clause,feature,reconciliation_kind,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.1-DDM-9_2-RTIAPI-001,HLA1516.1-DDM-9.2-001,IEEE 1516.1-2010,9.2,DDM-createRegion,RTI_API,RTI shall expose RTIambassador method `createRegion` for the Create Region service.,api conformance test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_9_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_create_region_and_commit_region_modifications_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,data_distribution_management.createRegion,hla_1516_requirements_master_v1_0.csv,This imported DDM API-surface row is directly covered by the Clause 9 source-binding signature audit and service witnesses.
HLA1516.1-DDM-9_2-RTIAPI-001-EXC,HLA1516.1-DDM-9.2-001,IEEE 1516.1-2010,9.2,DDM-createRegion,EXC_API,`createRegion` shall define and surface applicable exception conditions: InvalidDimensionHandle; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError.,negative unit/integration tests,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_create_region_and_commit_region_modifications_reject_not_connected_not_joined_invalid_region_and_save_restore,partial,data_distribution_management.createRegion,hla_1516_requirements_master_v1_0.csv,This imported DDM API-exception row inherits the current Clause 9 negative-path envelope status for the same clause.
HLA1516.1-DDM-9_2-RTIAPI-001-MOM,HLA1516.1-DDM-9.2-001,IEEE 1516.1-2010,9.2,DDM-createRegion,MOM_TRACE,"When MOM service reporting is enabled, invocation of `createRegion` shall be eligible for standard MOM service invocation reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_9_services_are_observable_through_mom_service_invocation_reporting;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_create_region_and_commit_region_modifications_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,mom.service_reporting,hla_1516_requirements_master_v1_0.csv,This imported DDM MOM-trace row is directly covered by the Clause 9 MOM service-reporting witness for the same clause.
HLA1516.1-DDM-9_2-RTIAPI-001-RET,HLA1516.1-DDM-9.2-001,IEEE 1516.1-2010,9.2,DDM-createRegion,RET,`createRegion` shall return a `RegionHandle` value consistent with RTI state and FDD/MIM metadata.,state/effect integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_9_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_create_region_and_commit_region_modifications_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,data_distribution_management.createRegion,hla_1516_requirements_master_v1_0.csv,This imported DDM return-value row is directly covered by the Clause 9 signature and runtime-effect witnesses for the same service surface.
HLA1516.1-DDM-9_2-RTIAPI-001-SIG,HLA1516.1-DDM-9.2-001,IEEE 1516.1-2010,9.2,DDM-createRegion,SIG,`createRegion` shall use return type `RegionHandle` and supplied arguments: DimensionHandleSet dimensions.,api signature/static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_9_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_create_region_and_commit_region_modifications_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,data_distribution_management.createRegion,hla_1516_requirements_master_v1_0.csv,This imported DDM API-signature row is directly covered by the Clause 9 source-binding signature audit.
HLA1516.1-DDM-9_3-001,HLA1516.1-DDM-9.3-001,IEEE 1516.1-2010,9.3,DDM-COMMIT-REGION-MODIFICATIONS-SERVICE,SVC,RTI shall provide the Commit Region Modifications service.,unit + federate integration test,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_object_scope_filter_blocks_out_of_scope_reflects_until_regions_overlap;tests/backends/test_python_backend_time_ddm_extended.py::test_create_region_and_commit_region_modifications_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,rti.data_distribution_management.commit_region_modifications,hla_1516_requirements_master_v1_0.csv,This imported DDM seed row is aligned to the current Clause 9 service bridge for the same clause.
HLA1516.1-DDM-9_3-COMMITREGIONMODIFICATIONS-ARG-001,HLA1516.1-DDM-9.3-001,IEEE 1516.1-2010,9.3,DDM-COMMIT_REGION_MODIFICATIONS,ARG,The implementation shall accept and validate `commitRegionModifications` overload 1 arguments: RegionHandleSet regions.,argument validation tests,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_object_scope_filter_blocks_out_of_scope_reflects_until_regions_overlap;tests/backends/test_python_backend_time_ddm_extended.py::test_create_region_and_commit_region_modifications_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,rti/data_distribution_management,hla_1516_requirements_master_v1_0.csv,Current repo-native DDM tests directly exercise this packet slice.
HLA1516.1-DDM-9_3-COMMITREGIONMODIFICATIONS-EFF-001,HLA1516.1-DDM-9.3-001,IEEE 1516.1-2010,9.3,DDM-COMMIT_REGION_MODIFICATIONS,EFF,The RTI shall commit pending range-bound modifications and use the resulting region extents for DDM routing.,state-transition integration tests,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_object_scope_filter_blocks_out_of_scope_reflects_until_regions_overlap;tests/backends/test_python_backend_time_ddm_extended.py::test_create_region_and_commit_region_modifications_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,rti/data_distribution_management,hla_1516_requirements_master_v1_0.csv,Current repo-native DDM tests directly exercise this packet slice.
HLA1516.1-DDM-9_3-COMMITREGIONMODIFICATIONS-EXC-001,HLA1516.1-DDM-9.3-001,IEEE 1516.1-2010,9.3,DDM-COMMIT_REGION_MODIFICATIONS,EXC,"The RTI shall raise the standard exceptions exposed by `commitRegionModifications` when the corresponding error conditions occur: RegionNotCreatedByThisFederate, InvalidRegion, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_object_scope_filter_blocks_out_of_scope_reflects_until_regions_overlap;tests/backends/test_python_backend_time_ddm_extended.py::test_create_region_and_commit_region_modifications_reject_not_connected_not_joined_invalid_region_and_save_restore,partial,rti/data_distribution_management,hla_1516_requirements_master_v1_0.csv,"Repo-native DDM tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-DDM-9_3-COMMITREGIONMODIFICATIONS-MOM-001,HLA1516.1-DDM-9.3-001,IEEE 1516.1-2010,9.3,DDM-COMMIT_REGION_MODIFICATIONS,MOM,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `commitRegionModifications` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_9_services_are_observable_through_mom_service_invocation_reporting;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_object_scope_filter_blocks_out_of_scope_reflects_until_regions_overlap;tests/backends/test_python_backend_time_ddm_extended.py::test_create_region_and_commit_region_modifications_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,rti/mom/service_reporting,hla_1516_requirements_master_v1_0.csv,Current repo-native DDM observer tests directly exercise MOM service-reporting for this packet slice.
HLA1516.1-DDM-9_3-COMMITREGIONMODIFICATIONS-PRE-001,HLA1516.1-DDM-9.3-001,IEEE 1516.1-2010,9.3,DDM-COMMIT_REGION_MODIFICATIONS,PRE,"The RTI shall validate all standard preconditions for `commitRegionModifications`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_object_scope_filter_blocks_out_of_scope_reflects_until_regions_overlap;tests/backends/test_python_backend_time_ddm_extended.py::test_create_region_and_commit_region_modifications_reject_not_connected_not_joined_invalid_region_and_save_restore,partial,rti/data_distribution_management,hla_1516_requirements_master_v1_0.csv,"Repo-native DDM tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-DDM-9_3-COMMITREGIONMODIFICATIONS-SIG-001,HLA1516.1-DDM-9.3-001,IEEE 1516.1-2010,9.3,DDM-COMMIT_REGION_MODIFICATIONS,SIG,The implementation shall expose `commitRegionModifications` overload 1 returning `void` with the standard argument shape.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_9_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_object_scope_filter_blocks_out_of_scope_reflects_until_regions_overlap;tests/backends/test_python_backend_time_ddm_extended.py::test_create_region_and_commit_region_modifications_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,rti/data_distribution_management,hla_1516_requirements_master_v1_0.csv,This imported DDM API-signature row is directly covered by the Clause 9 source-binding signature audit.
HLA1516.1-DDM-9_3-COMMITREGIONMODIFICATIONS-SVC-001,HLA1516.1-DDM-9.3-001,IEEE 1516.1-2010,9.3,DDM-COMMIT_REGION_MODIFICATIONS,SVC,The RTI shall provide the Commit Region Modifications service through the `commitRegionModifications` operation.,unit + integration + API conformance tests,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_object_scope_filter_blocks_out_of_scope_reflects_until_regions_overlap;tests/backends/test_python_backend_time_ddm_extended.py::test_create_region_and_commit_region_modifications_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,rti/data_distribution_management,hla_1516_requirements_master_v1_0.csv,Current repo-native DDM tests directly exercise this packet slice.
HLA1516.1-DDM-9_3-COMMITREGIONMODIFICATIONS-TEST-001,HLA1516.1-DDM-9.3-001,IEEE 1516.1-2010,9.3,DDM-COMMIT_REGION_MODIFICATIONS,TEST,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `commitRegionModifications`.",test-suite audit,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_object_scope_filter_blocks_out_of_scope_reflects_until_regions_overlap;tests/backends/test_python_backend_time_ddm_extended.py::test_create_region_and_commit_region_modifications_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,tests/conformance,hla_1516_requirements_master_v1_0.csv,"Direct node-level positive/negative, observer, and routing evidence exists for this service family. The broader PRE and EXC envelope rows remain partial where they still claim more than the current isolated exception surface proves."
HLA1516.1-DDM-9_3-RTIAPI-001,HLA1516.1-DDM-9.3-001,IEEE 1516.1-2010,9.3,DDM-commitRegionModifications,RTI_API,RTI shall expose RTIambassador method `commitRegionModifications` for the Commit Region Modifications service.,api conformance test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_9_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_object_scope_filter_blocks_out_of_scope_reflects_until_regions_overlap;tests/backends/test_python_backend_time_ddm_extended.py::test_create_region_and_commit_region_modifications_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,data_distribution_management.commitRegionModifications,hla_1516_requirements_master_v1_0.csv,This imported DDM API-surface row is directly covered by the Clause 9 source-binding signature audit and service witnesses.
HLA1516.1-DDM-9_3-RTIAPI-001-EFF,HLA1516.1-DDM-9.3-001,IEEE 1516.1-2010,9.3,DDM-commitRegionModifications,EFF,"`commitRegionModifications` shall apply the state, routing, advisory, or lifecycle effects specified for the Commit Region Modifications service.",state/effect integration test,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_object_scope_filter_blocks_out_of_scope_reflects_until_regions_overlap;tests/backends/test_python_backend_time_ddm_extended.py::test_create_region_and_commit_region_modifications_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,data_distribution_management.commitRegionModifications,hla_1516_requirements_master_v1_0.csv,Current repo-native DDM tests directly exercise this packet slice.
HLA1516.1-DDM-9_3-RTIAPI-001-EXC,HLA1516.1-DDM-9.3-001,IEEE 1516.1-2010,9.3,DDM-commitRegionModifications,EXC_API,`commitRegionModifications` shall define and surface applicable exception conditions: RegionNotCreatedByThisFederate; InvalidRegion; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError.,negative unit/integration tests,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_object_scope_filter_blocks_out_of_scope_reflects_until_regions_overlap;tests/backends/test_python_backend_time_ddm_extended.py::test_create_region_and_commit_region_modifications_reject_not_connected_not_joined_invalid_region_and_save_restore,partial,data_distribution_management.commitRegionModifications,hla_1516_requirements_master_v1_0.csv,This imported DDM API-exception row inherits the current Clause 9 negative-path envelope status for the same clause.
HLA1516.1-DDM-9_3-RTIAPI-001-MOM,HLA1516.1-DDM-9.3-001,IEEE 1516.1-2010,9.3,DDM-commitRegionModifications,MOM_TRACE,"When MOM service reporting is enabled, invocation of `commitRegionModifications` shall be eligible for standard MOM service invocation reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_9_services_are_observable_through_mom_service_invocation_reporting;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_object_scope_filter_blocks_out_of_scope_reflects_until_regions_overlap;tests/backends/test_python_backend_time_ddm_extended.py::test_create_region_and_commit_region_modifications_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,mom.service_reporting,hla_1516_requirements_master_v1_0.csv,This imported DDM MOM-trace row is directly covered by the Clause 9 MOM service-reporting witness for the same clause.
HLA1516.1-DDM-9_3-RTIAPI-001-SIG,HLA1516.1-DDM-9.3-001,IEEE 1516.1-2010,9.3,DDM-commitRegionModifications,SIG,`commitRegionModifications` shall use return type `void` and supplied arguments: RegionHandleSet regions.,api signature/static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_9_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_object_scope_filter_blocks_out_of_scope_reflects_until_regions_overlap;tests/backends/test_python_backend_time_ddm_extended.py::test_create_region_and_commit_region_modifications_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,data_distribution_management.commitRegionModifications,hla_1516_requirements_master_v1_0.csv,This imported DDM API-signature row is directly covered by the Clause 9 source-binding signature audit.
HLA1516.1-DDM-9_4-001,HLA1516.1-DDM-9.4-001,IEEE 1516.1-2010,9.4,DDM-DELETE-REGION-SERVICE,SVC,RTI shall provide the Delete Region service.,unit + federate integration test,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_unsubscribe_interaction_class_with_regions_and_delete_region_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,rti.data_distribution_management.delete_region,hla_1516_requirements_master_v1_0.csv,This imported DDM seed row is aligned to the current Clause 9 service bridge for the same clause.
HLA1516.1-DDM-9_4-DELETEREGION-ARG-001,HLA1516.1-DDM-9.4-001,IEEE 1516.1-2010,9.4,DDM-DELETE_REGION,ARG,The implementation shall accept and validate `deleteRegion` overload 1 arguments: RegionHandle theRegion.,argument validation tests,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_unsubscribe_interaction_class_with_regions_and_delete_region_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,rti/data_distribution_management,hla_1516_requirements_master_v1_0.csv,Current repo-native DDM tests directly exercise this packet slice.
HLA1516.1-DDM-9_4-DELETEREGION-EFF-001,HLA1516.1-DDM-9.4-001,IEEE 1516.1-2010,9.4,DDM-DELETE_REGION,EFF,The RTI shall delete the specified region only when it is no longer associated with active update or subscription relationships.,state-transition integration tests,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_unsubscribe_interaction_class_with_regions_and_delete_region_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,rti/data_distribution_management,hla_1516_requirements_master_v1_0.csv,Current repo-native DDM tests directly exercise this packet slice.
HLA1516.1-DDM-9_4-DELETEREGION-EXC-001,HLA1516.1-DDM-9.4-001,IEEE 1516.1-2010,9.4,DDM-DELETE_REGION,EXC,"The RTI shall raise the standard exceptions exposed by `deleteRegion` when the corresponding error conditions occur: RegionInUseForUpdateOrSubscription, RegionNotCreatedByThisFederate, InvalidRegion, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_unsubscribe_interaction_class_with_regions_and_delete_region_reject_not_connected_not_joined_invalid_region_and_save_restore,partial,rti/data_distribution_management,hla_1516_requirements_master_v1_0.csv,"Repo-native DDM tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-DDM-9_4-DELETEREGION-MOM-001,HLA1516.1-DDM-9.4-001,IEEE 1516.1-2010,9.4,DDM-DELETE_REGION,MOM,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `deleteRegion` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_9_services_are_observable_through_mom_service_invocation_reporting;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_unsubscribe_interaction_class_with_regions_and_delete_region_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,rti/mom/service_reporting,hla_1516_requirements_master_v1_0.csv,Current repo-native DDM observer tests directly exercise MOM service-reporting for this packet slice.
HLA1516.1-DDM-9_4-DELETEREGION-PRE-001,HLA1516.1-DDM-9.4-001,IEEE 1516.1-2010,9.4,DDM-DELETE_REGION,PRE,"The RTI shall validate all standard preconditions for `deleteRegion`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_unsubscribe_interaction_class_with_regions_and_delete_region_reject_not_connected_not_joined_invalid_region_and_save_restore,partial,rti/data_distribution_management,hla_1516_requirements_master_v1_0.csv,"Repo-native DDM tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-DDM-9_4-DELETEREGION-SIG-001,HLA1516.1-DDM-9.4-001,IEEE 1516.1-2010,9.4,DDM-DELETE_REGION,SIG,The implementation shall expose `deleteRegion` overload 1 returning `void` with the standard argument shape.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_9_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_time_ddm_extended.py::test_ddm_region_subscription_update_and_unsubscribe_lifecycle;tests/backends/test_python_backend_time_ddm_extended.py::test_unsubscribe_interaction_class_with_regions_and_delete_region_reject_not_connected_not_joined_invalid_region_and_save_restore,mapped,rti/data_distribution_management,hla_1516_requirements_master_v1_0.csv,This imported DDM API-signature row is directly covered by the Clause 9 source-binding signature audit.
