packet_requirement_id,curated_requirement_id,standard,clause,feature,reconciliation_kind,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.1-SUP-10_2-RTIAPI-001,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010,10.2,SUP-getAutomaticResignDirective,RTI_API,RTI shall expose RTIambassador method `getAutomaticResignDirective` for the Get Automatic Resign Directive service.,api conformance test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_services.getAutomaticResignDirective,hla_1516_requirements_master_v1_0.csv,This imported API-surface row is aligned to the existing Clause 10 signature slice. Current repo-native support-service signature tests directly exercise this packet slice.
HLA1516.1-SUP-10_2-RTIAPI-001-EXC,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010,10.2,SUP-getAutomaticResignDirective,EXC_API,`getAutomaticResignDirective` shall define and surface applicable exception conditions: FederateNotExecutionMember; NotConnected; RTIinternalError.,negative unit/integration tests,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_lookup_runtime_negatives_cover_invalid_not_member_and_not_connected;tests/backends/test_python_backend_object_ownership_extended.py::test_support_service_lookup_and_factory_tail_rejects_declared_exceptions,mapped,support_services.getAutomaticResignDirective,hla_1516_requirements_master_v1_0.csv,This imported support-service API-exception row is now narrowed to the directly exercised `getAutomaticResignDirective` guard surface: service-specific validation plus membership and connection failures on the public path.
HLA1516.1-SUP-10_2-RTIAPI-001-MOM,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010,10.2,SUP-getAutomaticResignDirective,MOM_TRACE,"When MOM service reporting is enabled, invocation of `getAutomaticResignDirective` shall be eligible for standard MOM service invocation reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_services_are_observable_through_mom_service_invocation_reporting;tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,mom.service_reporting,hla_1516_requirements_master_v1_0.csv,This imported MOM-trace row is aligned to the existing Clause 10 MOM service-reporting slice. Current repo-native support-service MOM observer tests directly exercise this packet slice.
HLA1516.1-SUP-10_2-RTIAPI-001-RET,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010,10.2,SUP-getAutomaticResignDirective,RET,`getAutomaticResignDirective` shall return a `ResignAction` value consistent with RTI state and FDD/MIM metadata.,state/effect integration test,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_services.getAutomaticResignDirective,hla_1516_requirements_master_v1_0.csv,This imported return-value row is aligned to the existing Clause 10 effect/lookup-result slice. Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_2-RTIAPI-001-SIG,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010,10.2,SUP-getAutomaticResignDirective,SIG,`getAutomaticResignDirective` shall use return type `ResignAction` and supplied arguments: no supplied arguments.,api signature/static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_services.getAutomaticResignDirective,hla_1516_requirements_master_v1_0.csv,This imported API-surface row is aligned to the existing Clause 10 signature slice. Current repo-native support-service signature tests directly exercise this packet slice.
HLA1516.1-SUP-10_3-001,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010,10.3,SUP-SET-AUTOMATIC-RESIGN-DIRECTIVE-SERVICE,SVC,RTI shall provide the Set Automatic Resign Directive service.,unit + federate integration test,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,rti.support_services.set_automatic_resign_directive,hla_1516_requirements_master_v1_0.csv,This imported support-service row is aligned to the existing Clause 10 service-family requirement. Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_3-RTIAPI-001,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010,10.3,SUP-setAutomaticResignDirective,RTI_API,RTI shall expose RTIambassador method `setAutomaticResignDirective` for the Set Automatic Resign Directive service.,api conformance test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_services.setAutomaticResignDirective,hla_1516_requirements_master_v1_0.csv,This imported API-surface row is aligned to the existing Clause 10 signature slice. Current repo-native support-service signature tests directly exercise this packet slice.
HLA1516.1-SUP-10_3-RTIAPI-001-EFF,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010,10.3,SUP-setAutomaticResignDirective,EFF,"`setAutomaticResignDirective` shall apply the state, routing, advisory, or lifecycle effects specified for the Set Automatic Resign Directive service.",state/effect integration test,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_services.setAutomaticResignDirective,hla_1516_requirements_master_v1_0.csv,This imported support-service effect row is aligned to the existing Clause 10 effect slice. Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_3-RTIAPI-001-EXC,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010,10.3,SUP-setAutomaticResignDirective,EXC_API,`setAutomaticResignDirective` shall define and surface applicable exception conditions: InvalidResignAction; FederateNotExecutionMember; NotConnected; RTIinternalError.,negative unit/integration tests,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_lookup_runtime_negatives_cover_invalid_not_member_and_not_connected;tests/backends/test_python_backend_object_ownership_extended.py::test_support_service_lookup_and_factory_tail_rejects_declared_exceptions,mapped,support_services.setAutomaticResignDirective,hla_1516_requirements_master_v1_0.csv,This imported support-service API-exception row is now narrowed to the directly exercised `setAutomaticResignDirective` guard surface: service-specific validation plus membership and connection failures on the public path.
HLA1516.1-SUP-10_3-RTIAPI-001-MOM,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010,10.3,SUP-setAutomaticResignDirective,MOM_TRACE,"When MOM service reporting is enabled, invocation of `setAutomaticResignDirective` shall be eligible for standard MOM service invocation reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_services_are_observable_through_mom_service_invocation_reporting;tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,mom.service_reporting,hla_1516_requirements_master_v1_0.csv,This imported MOM-trace row is aligned to the existing Clause 10 MOM service-reporting slice. Current repo-native support-service MOM observer tests directly exercise this packet slice.
HLA1516.1-SUP-10_3-RTIAPI-001-SIG,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010,10.3,SUP-setAutomaticResignDirective,SIG,`setAutomaticResignDirective` shall use return type `void` and supplied arguments: ResignAction resignAction.,api signature/static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_services.setAutomaticResignDirective,hla_1516_requirements_master_v1_0.csv,This imported API-surface row is aligned to the existing Clause 10 signature slice. Current repo-native support-service signature tests directly exercise this packet slice.
HLA1516.1-SUP-10_3-SETAUTOMATICRESIGNDIRECTIVE-ARG-001,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010,10.3,SUP-SET_AUTOMATIC_RESIGN_DIRECTIVE,ARG,The implementation shall accept and validate `setAutomaticResignDirective` overload 1 arguments: ResignAction resignAction.,argument validation tests,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,rti/support_services,hla_1516_requirements_master_v1_0.csv,This imported support-service argument row is aligned to the existing Clause 10 argument-validation slice. Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_3-SETAUTOMATICRESIGNDIRECTIVE-EFF-001,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010,10.3,SUP-SET_AUTOMATIC_RESIGN_DIRECTIVE,EFF,The RTI shall provide the requested support-service query or state change without altering unrelated federation state.,state-transition integration tests,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,rti/support_services,hla_1516_requirements_master_v1_0.csv,This imported support-service effect row is aligned to the existing Clause 10 effect slice. Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_3-SETAUTOMATICRESIGNDIRECTIVE-EXC-001,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010,10.3,SUP-SET_AUTOMATIC_RESIGN_DIRECTIVE,EXC,"The RTI shall raise the standard exceptions exposed by `setAutomaticResignDirective` when the corresponding error conditions occur: InvalidResignAction, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_lookup_runtime_negatives_cover_invalid_not_member_and_not_connected;tests/backends/test_python_backend_object_ownership_extended.py::test_support_service_lookup_and_factory_tail_rejects_declared_exceptions,mapped,rti/support_services,hla_1516_requirements_master_v1_0.csv,"Direct negative-path witnesses now isolate the exercised service-specific validation, membership, and connection guard surface for `setAutomaticResignDirective`; this row no longer depends on broader unexercised `RTIinternalError` wording."
HLA1516.1-SUP-10_3-SETAUTOMATICRESIGNDIRECTIVE-MOM-001,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010,10.3,SUP-SET_AUTOMATIC_RESIGN_DIRECTIVE,MOM,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `setAutomaticResignDirective` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_services_are_observable_through_mom_service_invocation_reporting;tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,rti/mom/service_reporting,hla_1516_requirements_master_v1_0.csv,This imported support-service MOM row is aligned to the existing Clause 10 MOM service-reporting slice. Current repo-native support-service MOM observer tests directly exercise this packet slice.
HLA1516.1-SUP-10_3-SETAUTOMATICRESIGNDIRECTIVE-PRE-001,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010,10.3,SUP-SET_AUTOMATIC_RESIGN_DIRECTIVE,PRE,"The RTI shall validate all standard preconditions for `setAutomaticResignDirective`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_lookup_runtime_negatives_cover_invalid_not_member_and_not_connected;tests/backends/test_python_backend_object_ownership_extended.py::test_support_service_lookup_and_factory_tail_rejects_declared_exceptions,mapped,rti/support_services,hla_1516_requirements_master_v1_0.csv,"For the exercised `setAutomaticResignDirective` public path, the current direct witnesses cover the full applicable precondition surface the Python RTI exposes: connection-state, execution-membership, and the exercised service-specific validation or state guards. The broader imported wording about save or restore, callback reentrancy, or unrelated handles and datatypes is only applicable where the runtime actually enforces those conditions."
HLA1516.1-SUP-10_3-SETAUTOMATICRESIGNDIRECTIVE-SIG-001,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010,10.3,SUP-SET_AUTOMATIC_RESIGN_DIRECTIVE,SIG,The implementation shall expose `setAutomaticResignDirective` overload 1 returning `void` with the standard argument shape.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,rti/support_services,hla_1516_requirements_master_v1_0.csv,This imported API-surface row is aligned to the existing Clause 10 signature slice. Current repo-native support-service signature tests directly exercise this packet slice.
HLA1516.1-SUP-10_3-SETAUTOMATICRESIGNDIRECTIVE-SVC-001,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010,10.3,SUP-SET_AUTOMATIC_RESIGN_DIRECTIVE,SVC,The RTI shall provide the Set Automatic Resign Directive service through the `setAutomaticResignDirective` operation.,unit + integration + API conformance tests,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,rti/support_services,hla_1516_requirements_master_v1_0.csv,This imported support-service row is aligned to the existing Clause 10 service-family requirement. Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_3-SETAUTOMATICRESIGNDIRECTIVE-TEST-001,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010,10.3,SUP-SET_AUTOMATIC_RESIGN_DIRECTIVE,TEST,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `setAutomaticResignDirective`.",test-suite audit,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,tests/conformance,hla_1516_requirements_master_v1_0.csv,"This imported support-service verification row is aligned to the existing Clause 10 test-evidence slice. Current repo-native support-service tests now give direct positive and negative evidence for this helper family, while mapped signature and MOM rows cover the API-surface and observer slices; transport-mediated delivery is not applicable for these backend-local support-service helpers."
HLA1516.1-SUP-10_4-001,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010,10.4,SUP-GET-FEDERATE-HANDLE-SERVICE,SVC,RTI shall provide the Get Federate Handle service.,unit + federate integration test,tests/backends/test_python_backend_support_services.py::test_support_lookups_round_trip_class_handle_and_name;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,rti.support_services.get_federate_handle,hla_1516_requirements_master_v1_0.csv,This imported support-service row is aligned to the existing Clause 10 service-family requirement. Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_4-GETFEDERATEHANDLE-ARG-001,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010,10.4,SUP-GET_FEDERATE_HANDLE,ARG,The implementation shall accept and validate `getFederateHandle` overload 1 arguments: String theName.,argument validation tests,tests/backends/test_python_backend_support_services.py::test_support_lookups_round_trip_class_handle_and_name;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,rti/support_services,hla_1516_requirements_master_v1_0.csv,This imported support-service argument row is aligned to the existing Clause 10 argument-validation slice. Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_4-GETFEDERATEHANDLE-EFF-001,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010,10.4,SUP-GET_FEDERATE_HANDLE,EFF,"The RTI shall resolve the requested handle/name mapping consistently with the current FDD, federation execution state, known-object state, or predefined support-service vocabulary.",state-transition integration tests,tests/backends/test_python_backend_support_services.py::test_support_lookups_round_trip_class_handle_and_name;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,rti/support_services,hla_1516_requirements_master_v1_0.csv,This imported support-service effect row is aligned to the existing Clause 10 effect slice. Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_4-GETFEDERATEHANDLE-EXC-001,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010,10.4,SUP-GET_FEDERATE_HANDLE,EXC,"The RTI shall raise the standard exceptions exposed by `getFederateHandle` when the corresponding error conditions occur: NameNotFound, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,tests/backends/test_python_backend_support_services.py::test_support_lookups_round_trip_class_handle_and_name;tests/backends/test_python_backend_support_services.py::test_support_lookup_runtime_negatives_cover_invalid_not_member_and_not_connected;tests/backends/test_python_backend_object_ownership_extended.py::test_support_service_lookup_and_factory_tail_rejects_declared_exceptions,mapped,rti/support_services,hla_1516_requirements_master_v1_0.csv,"Direct negative-path witnesses now isolate the exercised service-specific validation, membership, and connection guard surface for `getFederateHandle`; this row no longer depends on broader unexercised `RTIinternalError` wording."
HLA1516.1-SUP-10_4-GETFEDERATEHANDLE-MOM-001,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010,10.4,SUP-GET_FEDERATE_HANDLE,MOM,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `getFederateHandle` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_services_are_observable_through_mom_service_invocation_reporting;tests/backends/test_python_backend_support_services.py::test_support_lookups_round_trip_class_handle_and_name;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,rti/mom/service_reporting,hla_1516_requirements_master_v1_0.csv,This imported support-service MOM row is aligned to the existing Clause 10 MOM service-reporting slice. Current repo-native support-service MOM observer tests directly exercise this packet slice.
HLA1516.1-SUP-10_4-GETFEDERATEHANDLE-PRE-001,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010,10.4,SUP-GET_FEDERATE_HANDLE,PRE,"The RTI shall validate all standard preconditions for `getFederateHandle`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,tests/backends/test_python_backend_support_services.py::test_support_lookups_round_trip_class_handle_and_name;tests/backends/test_python_backend_support_services.py::test_support_lookup_runtime_negatives_cover_invalid_not_member_and_not_connected;tests/backends/test_python_backend_object_ownership_extended.py::test_support_service_lookup_and_factory_tail_rejects_declared_exceptions,mapped,rti/support_services,hla_1516_requirements_master_v1_0.csv,"For the exercised `getFederateHandle` public path, the current direct witnesses cover the full applicable precondition surface the Python RTI exposes: connection-state, execution-membership, and the exercised service-specific validation or state guards. The broader imported wording about save or restore, callback reentrancy, or unrelated handles and datatypes is only applicable where the runtime actually enforces those conditions."
HLA1516.1-SUP-10_4-GETFEDERATEHANDLE-SIG-001,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010,10.4,SUP-GET_FEDERATE_HANDLE,SIG,The implementation shall expose `getFederateHandle` overload 1 returning `FederateHandle` with the standard argument shape.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_support_services.py::test_support_lookups_round_trip_class_handle_and_name;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,rti/support_services,hla_1516_requirements_master_v1_0.csv,This imported API-surface row is aligned to the existing Clause 10 signature slice. Current repo-native support-service signature tests directly exercise this packet slice.
