packet_requirement_id,curated_requirement_id,standard,clause,feature,reconciliation_kind,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.1-OM-6_2-RTIAPI-001-MOM,HLA1516.1-OM-6.2-001,IEEE 1516.1-2010,6.2,OM-reserveObjectInstanceName,MOM_TRACE,"When MOM service reporting is enabled, invocation of `reserveObjectInstanceName` shall be eligible for standard MOM service invocation reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_6_federate_initiated_services_are_observable_through_mom_service_invocation_reporting;test_clause_6_federate_initiated_services_are_observable_through_mom_service_invocation_reporting,mapped,mom.service_reporting,hla_1516_requirements_master_v1_0.csv,This imported object-management MOM-trace row is directly covered by the Clause 6 MOM service-reporting witness.
HLA1516.1-OM-6_2-RTIAPI-001-SIG,HLA1516.1-OM-6.2-001,IEEE 1516.1-2010,6.2,OM-reserveObjectInstanceName,SIG,`reserveObjectInstanceName` shall use return type `void` and supplied arguments: String theObjectName.,api signature/static test,test_clause_6_service_and_callback_signature_metadata_matches_source_bindings,mapped,object_naming,hla_1516_requirements_master_v1_0.csv,Static signature audit now proves the public RTIambassador or FederateAmbassador binding exists and the source-derived Java API metadata records the expected Clause 6 overload shapes.
HLA1516.1-OM-6_3-001,HLA1516.1-OM-6.3-001,IEEE 1516.1-2010,6.3,OM-OBJECT-INSTANCE-NAME-RESERVED-CALLBACK-S,seed,RTI shall issue the Object Instance Name Reserved callback service.,unit + federate integration test,test_name_reservation_callbacks_report_success_and_failure,mapped,object_naming_callback,hla_1516_requirements_master_v1_0.csv,This imported object-management seed row is aligned to the current Clause 6 service or callback bridge for the same clause.
HLA1516.1-OM-6_3-FEDCB-001,HLA1516.1-OM-6.3-001,IEEE 1516.1-2010,6.3,OM-objectInstanceNameReservationSucceeded,FED_CB,RTI shall invoke FederateAmbassador callback `objectInstanceNameReservationSucceeded` for the Object Instance Name Reserved RTI-initiated service when its triggering condition occurs.,callback integration test,tests/backends/test_python_backend_time_ddm_extended.py::test_name_reservation_ddm_regions_ownership_and_time_support;tests/backends/test_python_backend_object_ownership_extended.py::test_clause_6_callback_activity_is_visible_in_mom_summary,mapped,object_naming_callback,hla_1516_requirements_master_v1_0.csv,This imported object-management callback row is directly exercised by current Clause 6 callback tests.
HLA1516.1-OM-6_3-FEDCB-001-DUP02,HLA1516.1-OM-6.3-001,IEEE 1516.1-2010,6.3,OM-objectInstanceNameReservationFailed,FED_CB,RTI shall invoke FederateAmbassador callback `objectInstanceNameReservationFailed` for the Object Instance Name Reserved RTI-initiated service when its triggering condition occurs.,callback integration test,tests/backends/test_python_backend_time_ddm_extended.py::test_name_reservation_ddm_regions_ownership_and_time_support;tests/backends/test_python_backend_object_ownership_extended.py::test_clause_6_callback_activity_is_visible_in_mom_summary,mapped,object_naming_callback,hla_1516_requirements_master_v1_0.csv,This imported object-management callback row is directly exercised by current Clause 6 callback tests.
HLA1516.1-OM-6_3-FEDCB-001-ORD,HLA1516.1-OM-6.3-001,IEEE 1516.1-2010,6.3,OM-objectInstanceNameReservationSucceeded,CB_ORD,`objectInstanceNameReservationSucceeded` callback delivery shall respect the selected callback model and the ordering/time/scope constraints applicable to Object Instance Name Reserved.,callback ordering/effect integration test,tests/backends/test_python_backend_time_ddm_extended.py::test_name_reservation_ddm_regions_ownership_and_time_support;tests/backends/test_python_backend_object_ownership_extended.py::test_clause_6_callback_activity_is_visible_in_mom_summary,partial,object_naming_callback,hla_1516_requirements_master_v1_0.csv,"This imported object-management callback-order row remains partial because current tests prove callback occurrence and some sequencing, but not the full standard ordering envelope."
HLA1516.1-OM-6_3-FEDCB-001-ORD-DUP02,HLA1516.1-OM-6.3-001,IEEE 1516.1-2010,6.3,OM-objectInstanceNameReservationFailed,CB_ORD,`objectInstanceNameReservationFailed` callback delivery shall respect the selected callback model and the ordering/time/scope constraints applicable to Object Instance Name Reserved.,callback ordering/effect integration test,tests/backends/test_python_backend_time_ddm_extended.py::test_name_reservation_ddm_regions_ownership_and_time_support;tests/backends/test_python_backend_object_ownership_extended.py::test_clause_6_callback_activity_is_visible_in_mom_summary,partial,object_naming_callback,hla_1516_requirements_master_v1_0.csv,"This imported object-management callback-order row remains partial because current tests prove callback occurrence and some sequencing, but not the full standard ordering envelope."
HLA1516.1-OM-6_3-FEDCB-001-SIG,HLA1516.1-OM-6.3-001,IEEE 1516.1-2010,6.3,OM-objectInstanceNameReservationSucceeded,CB_SIG,`objectInstanceNameReservationSucceeded` callback shall use return type `void` and callback arguments: String objectName.,api signature/static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_6_service_and_callback_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_time_ddm_extended.py::test_name_reservation_ddm_regions_ownership_and_time_support,mapped,object_naming_callback,hla_1516_requirements_master_v1_0.csv,This imported object-management callback-signature row is directly covered by the Clause 6 source-binding signature audit.
HLA1516.1-OM-6_3-FEDCB-001-SIG-DUP02,HLA1516.1-OM-6.3-001,IEEE 1516.1-2010,6.3,OM-objectInstanceNameReservationFailed,CB_SIG,`objectInstanceNameReservationFailed` callback shall use return type `void` and callback arguments: String objectName.,api signature/static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_6_service_and_callback_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_time_ddm_extended.py::test_name_reservation_ddm_regions_ownership_and_time_support,mapped,object_naming_callback,hla_1516_requirements_master_v1_0.csv,This imported object-management callback-signature row is directly covered by the Clause 6 source-binding signature audit.
HLA1516.1-OM-6_3-OBJECTINSTANCENAMERESERVATIONFAILED-CB-001,HLA1516.1-OM-6.3-001,IEEE 1516.1-2010,6.3,OM-OBJECT_INSTANCE_NAME_RESERVED,CB,The RTI shall issue the Object Instance Name Reserved callback through the federate ambassador `objectInstanceNameReservationFailed` operation when the standard callback conditions are satisfied.,callback integration tests,tests/backends/test_python_backend_time_ddm_extended.py::test_name_reservation_ddm_regions_ownership_and_time_support;tests/backends/test_python_backend_object_ownership_extended.py::test_clause_6_callback_activity_is_visible_in_mom_summary,mapped,object_naming_callback,hla_1516_requirements_master_v1_0.csv,This imported object-management callback row is directly exercised by current Clause 6 callback tests.
HLA1516.1-OM-6_3-OBJECTINSTANCENAMERESERVATIONFAILED-CB_ORDER-001,HLA1516.1-OM-6.3-001,IEEE 1516.1-2010,6.3,OM-OBJECT_INSTANCE_NAME_RESERVED,CB_ORDER,"The RTI shall deliver `objectInstanceNameReservationFailed` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",callback ordering tests,tests/backends/test_python_backend_time_ddm_extended.py::test_name_reservation_ddm_regions_ownership_and_time_support;tests/backends/test_python_backend_object_ownership_extended.py::test_clause_6_callback_activity_is_visible_in_mom_summary,partial,object_naming_callback,hla_1516_requirements_master_v1_0.csv,"This imported object-management callback-order row remains partial because current tests prove callback occurrence and some sequencing, but not the full standard ordering envelope."
HLA1516.1-OM-6_3-OBJECTINSTANCENAMERESERVATIONFAILED-CB_PAYLOAD-001,HLA1516.1-OM-6.3-001,IEEE 1516.1-2010,6.3,OM-OBJECT_INSTANCE_NAME_RESERVED,CB_PAYLOAD,"The RTI shall populate `objectInstanceNameReservationFailed` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",payload verification tests,tests/backends/test_python_backend_time_ddm_extended.py::test_name_reservation_ddm_regions_ownership_and_time_support;tests/backends/test_python_backend_object_ownership_extended.py::test_clause_6_callback_activity_is_visible_in_mom_summary,mapped,object_naming_callback,hla_1516_requirements_master_v1_0.csv,This imported object-management callback-payload row is directly covered by tests that assert the callback arguments.
HLA1516.1-OM-6_3-OBJECTINSTANCENAMERESERVATIONFAILED-CB_SIG-001,HLA1516.1-OM-6.3-001,IEEE 1516.1-2010,6.3,OM-OBJECT_INSTANCE_NAME_RESERVED,CB_SIG,The federate ambassador binding shall expose `objectInstanceNameReservationFailed` with return type `void` and standard arguments: String objectName.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_6_service_and_callback_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_time_ddm_extended.py::test_name_reservation_ddm_regions_ownership_and_time_support,mapped,object_naming_callback,hla_1516_requirements_master_v1_0.csv,This imported object-management callback-signature row is directly covered by the Clause 6 source-binding signature audit.
HLA1516.1-OM-6_3-OBJECTINSTANCENAMERESERVATIONSUCCEEDED-CB-001,HLA1516.1-OM-6.3-001,IEEE 1516.1-2010,6.3,OM-OBJECT_INSTANCE_NAME_RESERVED,CB,The RTI shall issue the Object Instance Name Reserved callback through the federate ambassador `objectInstanceNameReservationSucceeded` operation when the standard callback conditions are satisfied.,callback integration tests,tests/backends/test_python_backend_time_ddm_extended.py::test_name_reservation_ddm_regions_ownership_and_time_support;tests/backends/test_python_backend_object_ownership_extended.py::test_clause_6_callback_activity_is_visible_in_mom_summary,mapped,object_naming_callback,hla_1516_requirements_master_v1_0.csv,This imported object-management callback row is directly exercised by current Clause 6 callback tests.
HLA1516.1-OM-6_3-OBJECTINSTANCENAMERESERVATIONSUCCEEDED-CB_ORDER-001,HLA1516.1-OM-6.3-001,IEEE 1516.1-2010,6.3,OM-OBJECT_INSTANCE_NAME_RESERVED,CB_ORDER,"The RTI shall deliver `objectInstanceNameReservationSucceeded` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",callback ordering tests,tests/backends/test_python_backend_time_ddm_extended.py::test_name_reservation_ddm_regions_ownership_and_time_support;tests/backends/test_python_backend_object_ownership_extended.py::test_clause_6_callback_activity_is_visible_in_mom_summary,partial,object_naming_callback,hla_1516_requirements_master_v1_0.csv,"This imported object-management callback-order row remains partial because current tests prove callback occurrence and some sequencing, but not the full standard ordering envelope."
HLA1516.1-OM-6_3-OBJECTINSTANCENAMERESERVATIONSUCCEEDED-CB_PAYLOAD-001,HLA1516.1-OM-6.3-001,IEEE 1516.1-2010,6.3,OM-OBJECT_INSTANCE_NAME_RESERVED,CB_PAYLOAD,"The RTI shall populate `objectInstanceNameReservationSucceeded` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",payload verification tests,tests/backends/test_python_backend_time_ddm_extended.py::test_name_reservation_ddm_regions_ownership_and_time_support;tests/backends/test_python_backend_object_ownership_extended.py::test_clause_6_callback_activity_is_visible_in_mom_summary,mapped,object_naming_callback,hla_1516_requirements_master_v1_0.csv,This imported object-management callback-payload row is directly covered by tests that assert the callback arguments.
HLA1516.1-OM-6_3-OBJECTINSTANCENAMERESERVATIONSUCCEEDED-CB_SIG-001,HLA1516.1-OM-6.3-001,IEEE 1516.1-2010,6.3,OM-OBJECT_INSTANCE_NAME_RESERVED,CB_SIG,The federate ambassador binding shall expose `objectInstanceNameReservationSucceeded` with return type `void` and standard arguments: String objectName.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_6_service_and_callback_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_time_ddm_extended.py::test_name_reservation_ddm_regions_ownership_and_time_support,mapped,object_naming_callback,hla_1516_requirements_master_v1_0.csv,This imported object-management callback-signature row is directly covered by the Clause 6 source-binding signature audit.
HLA1516.1-OM-6_4-001,HLA1516.1-OM-6.4-001,IEEE 1516.1-2010,6.4,OM-RELEASE-OBJECT-INSTANCE-NAME-SERVICE,seed,RTI shall provide the Release Object Instance Name service.,unit + federate integration test,test_request_attribute_value_update_rejects_not_connected_not_joined_and_save_restore,mapped,object_naming,hla_1516_requirements_master_v1_0.csv,This imported object-management seed row is aligned to the current Clause 6 service or callback bridge for the same clause.
HLA1516.1-OM-6_4-RELEASEOBJECTINSTANCENAME-ARG-001,HLA1516.1-OM-6.4-001,IEEE 1516.1-2010,6.4,OM-RELEASE_OBJECT_INSTANCE_NAME,ARG,The implementation shall accept and validate `releaseObjectInstanceName` overload 1 arguments: String theObjectInstanceName.,argument validation tests,tests/backends/test_python_backend_object_ownership_extended.py::test_name_release_and_query_interaction_transport_tail_reject_not_connected_not_joined_and_save_restore,mapped,object_naming,hla_1516_requirements_master_v1_0.csv,This imported object-management argument-validation row is directly covered by node-level negative-path tests that exercise `releaseObjectInstanceName` with concrete object-instance-name inputs across connection and save/restore states.
HLA1516.1-OM-6_4-RELEASEOBJECTINSTANCENAME-EFF-001,HLA1516.1-OM-6.4-001,IEEE 1516.1-2010,6.4,OM-RELEASE_OBJECT_INSTANCE_NAME,EFF,The RTI shall release the applicable reserved object instance name so that it can be reused according to the object instance naming rules.,state-transition integration tests,test_request_attribute_value_update_rejects_not_connected_not_joined_and_save_restore,partial,object_naming,hla_1516_requirements_master_v1_0.csv,"The runtime effect is partially represented in the coarse Clause 6 ledger, but this packet row compresses multiple state-transition consequences into one detailed requirement."
HLA1516.1-OM-6_4-RELEASEOBJECTINSTANCENAME-EXC-001,HLA1516.1-OM-6.4-001,IEEE 1516.1-2010,6.4,OM-RELEASE_OBJECT_INSTANCE_NAME,EXC,"The RTI shall raise the standard exceptions exposed by `releaseObjectInstanceName` when the corresponding error conditions occur: ObjectInstanceNameNotReserved, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,test_request_attribute_value_update_rejects_not_connected_not_joined_and_save_restore,partial,object_naming,hla_1516_requirements_master_v1_0.csv,"Negative-path or state-guard evidence exists nearby in the coarse Clause 6 ledger, but this packet row is still broader than the current repo-native requirement wording."
HLA1516.1-OM-6_4-RELEASEOBJECTINSTANCENAME-MOM-001,HLA1516.1-OM-6.4-001,IEEE 1516.1-2010,6.4,OM-RELEASE_OBJECT_INSTANCE_NAME,MOM,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `releaseObjectInstanceName` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,test_clause_6_federate_initiated_services_are_observable_through_mom_service_invocation_reporting,mapped,object_naming,hla_1516_requirements_master_v1_0.csv,Direct MOM observer proof now shows this Clause 6 federate-initiated service is emitted through HLAreportServiceInvocation when the invoking federate enables service reporting and a second federate subscribes as witness.
HLA1516.1-OM-6_4-RELEASEOBJECTINSTANCENAME-PRE-001,HLA1516.1-OM-6.4-001,IEEE 1516.1-2010,6.4,OM-RELEASE_OBJECT_INSTANCE_NAME,PRE,"The RTI shall validate all standard preconditions for `releaseObjectInstanceName`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,test_request_attribute_value_update_rejects_not_connected_not_joined_and_save_restore,partial,object_naming,hla_1516_requirements_master_v1_0.csv,"Negative-path or state-guard evidence exists nearby in the coarse Clause 6 ledger, but this packet row is still broader than the current repo-native requirement wording."
HLA1516.1-OM-6_4-RELEASEOBJECTINSTANCENAME-SIG-001,HLA1516.1-OM-6.4-001,IEEE 1516.1-2010,6.4,OM-RELEASE_OBJECT_INSTANCE_NAME,SIG,The implementation shall expose `releaseObjectInstanceName` overload 1 returning `void` with the standard argument shape.,API signature static test,test_clause_6_service_and_callback_signature_metadata_matches_source_bindings,mapped,object_naming,hla_1516_requirements_master_v1_0.csv,Static signature audit now proves the public RTIambassador or FederateAmbassador binding exists and the source-derived Java API metadata records the expected Clause 6 overload shapes.
HLA1516.1-OM-6_4-RELEASEOBJECTINSTANCENAME-SVC-001,HLA1516.1-OM-6.4-001,IEEE 1516.1-2010,6.4,OM-RELEASE_OBJECT_INSTANCE_NAME,SVC,The RTI shall provide the Release Object Instance Name service through the `releaseObjectInstanceName` operation.,unit + integration + API conformance tests,test_request_attribute_value_update_rejects_not_connected_not_joined_and_save_restore,mapped,object_naming,hla_1516_requirements_master_v1_0.csv,The coarse Clause 6 ledger already carries a direct service or callback requirement for this operation.
HLA1516.1-OM-6_4-RELEASEOBJECTINSTANCENAME-TEST-001,HLA1516.1-OM-6.4-001,IEEE 1516.1-2010,6.4,OM-RELEASE_OBJECT_INSTANCE_NAME,TEST,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `releaseObjectInstanceName`.",test-suite audit,test_request_attribute_value_update_rejects_not_connected_not_joined_and_save_restore,mapped,object_naming,hla_1516_requirements_master_v1_0.csv,This imported object-management verification row is aligned to the current Clause 6 executable evidence for the same clause.
HLA1516.1-OM-6_4-RTIAPI-001,HLA1516.1-OM-6.4-001,IEEE 1516.1-2010,6.4,OM-releaseObjectInstanceName,RTI_API,RTI shall expose RTIambassador method `releaseObjectInstanceName` for the Release Object Instance Name service.,api conformance test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_6_service_and_callback_signature_metadata_matches_source_bindings;test_clause_6_service_and_callback_signature_metadata_matches_source_bindings,mapped,object_naming,hla_1516_requirements_master_v1_0.csv,This imported object-management RTIambassador surface row is directly covered by the Clause 6 source-binding signature audit.
HLA1516.1-OM-6_4-RTIAPI-001-EFF,HLA1516.1-OM-6.4-001,IEEE 1516.1-2010,6.4,OM-releaseObjectInstanceName,EFF,"`releaseObjectInstanceName` shall apply the state, routing, advisory, or lifecycle effects specified for the Release Object Instance Name service.",state/effect integration test,test_request_attribute_value_update_rejects_not_connected_not_joined_and_save_restore,partial,object_naming,hla_1516_requirements_master_v1_0.csv,"The runtime effect is partially represented in the coarse Clause 6 ledger, but this packet row compresses multiple state-transition consequences into one detailed requirement."
HLA1516.1-OM-6_4-RTIAPI-001-EXC,HLA1516.1-OM-6.4-001,IEEE 1516.1-2010,6.4,OM-releaseObjectInstanceName,EXC_API,`releaseObjectInstanceName` shall define and surface applicable exception conditions: ObjectInstanceNameNotReserved; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError.,negative unit/integration tests,test_request_attribute_value_update_rejects_not_connected_not_joined_and_save_restore,partial,object_naming,hla_1516_requirements_master_v1_0.csv,"This imported object-management API-exception row is broader than the current direct negative-path evidence, so it remains partial."
HLA1516.1-OM-6_4-RTIAPI-001-MOM,HLA1516.1-OM-6.4-001,IEEE 1516.1-2010,6.4,OM-releaseObjectInstanceName,MOM_TRACE,"When MOM service reporting is enabled, invocation of `releaseObjectInstanceName` shall be eligible for standard MOM service invocation reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_6_federate_initiated_services_are_observable_through_mom_service_invocation_reporting;test_clause_6_federate_initiated_services_are_observable_through_mom_service_invocation_reporting,mapped,mom.service_reporting,hla_1516_requirements_master_v1_0.csv,This imported object-management MOM-trace row is directly covered by the Clause 6 MOM service-reporting witness.
HLA1516.1-OM-6_4-RTIAPI-001-SIG,HLA1516.1-OM-6.4-001,IEEE 1516.1-2010,6.4,OM-releaseObjectInstanceName,SIG,`releaseObjectInstanceName` shall use return type `void` and supplied arguments: String theObjectInstanceName.,api signature/static test,test_clause_6_service_and_callback_signature_metadata_matches_source_bindings,mapped,object_naming,hla_1516_requirements_master_v1_0.csv,Static signature audit now proves the public RTIambassador or FederateAmbassador binding exists and the source-derived Java API metadata records the expected Clause 6 overload shapes.
HLA1516.1-OM-6_5-001,HLA1516.1-OM-6.5-001,IEEE 1516.1-2010,6.5,OM-RESERVE-MULTIPLE-OBJECT-INSTANCE-NAMES-S,seed,RTI shall provide the Reserve Multiple Object Instance Names service.,unit + federate integration test,test_query_attribute_transportation_type_and_reserve_multiple_names_reject_not_connected_not_joined_and_save_restore,mapped,object_naming,hla_1516_requirements_master_v1_0.csv,This imported object-management seed row is aligned to the current Clause 6 service or callback bridge for the same clause.
