packet_requirement_id,curated_requirement_id,standard,clause,feature,reconciliation_kind,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.2-INTERACTION-CLASSES-006,HLA1516.2-IC-001;HLA1516.2-IC-4.3-001;HLA1516.2-ICS-4.3-001;HLA1516.2-ICS-4.3-002;HLA1516.2-ICS-4.3-003;HLA1516.2-ICS-4.3-004;HLA1516.2-ICS-4.3-005,IEEE 1516.2-2010,4.3,OMT-INTERACTION-CLASSES,seed,Parser shall preserve the interaction class hierarchy rooted at InteractionRoot.,parser/validator unit test + round-trip test,tests/factories/test_fom_omt_parsing.py::test_python_rti_resolves_fom_path_and_uses_requested_time_factory;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_multiple_top_level_interaction_classes;tests/factories/test_fom_omt_parsing.py::test_generate_fom_overview_writes_merged_target_radar_summary;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_duplicate_interaction_class_names_in_same_hierarchy,mapped,omt.interaction_classes,hla_1516_requirements_master_v1_0.csv,This imported OMT seed row is directly covered by the current interaction-class hierarchy parser witnesses.
HLA1516.2-INTERACTION-CLASSES-007,HLA1516.2-IC-001;HLA1516.2-IC-4.3-002;HLA1516.2-ICS-4.3-001;HLA1516.2-ICS-4.3-002;HLA1516.2-ICS-4.3-003;HLA1516.2-ICS-4.3-004;HLA1516.2-ICS-4.3-005,IEEE 1516.2-2010,4.3,OMT-INTERACTION-CLASSES,seed,Validator shall reject invalid interaction-class inheritance or duplicate class definitions.,parser/validator unit test + round-trip test,tests/factories/test_fom_omt_parsing.py::test_python_rti_resolves_fom_path_and_uses_requested_time_factory;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_multiple_top_level_interaction_classes;tests/factories/test_fom_omt_parsing.py::test_generate_fom_overview_writes_merged_target_radar_summary;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_duplicate_interaction_class_names_in_same_hierarchy,mapped,omt.interaction_classes,hla_1516_requirements_master_v1_0.csv,This imported OMT seed row is directly covered by the current interaction-class hierarchy parser witnesses.
HLA1516.2-OMT-OMT_INTERACTION_CLASS_STRUCTURE-006,HLA1516.2-IC-4.3-001;HLA1516.2-IC-4.3-002;HLA1516.2-ICS-4.3-001;HLA1516.2-ICS-4.3-002;HLA1516.2-ICS-4.3-003;HLA1516.2-ICS-4.3-004;HLA1516.2-ICS-4.3-005,IEEE 1516.2-2010,4.3,OMT-INTERACTION-CLASS-STRUCTURE,OMT_CLAUSE_DETAIL,"The parser and validator shall represent the InteractionRoot interaction-class hierarchy, preserve parent/child relationships, enforce single inheritance, and support inherited parameters.",parser/unit/static validation tests,tests/factories/test_fom_omt_parsing.py::test_python_rti_resolves_fom_path_and_uses_requested_time_factory;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_multiple_top_level_interaction_classes;tests/factories/test_fom_omt_parsing.py::test_generate_fom_overview_writes_merged_target_radar_summary;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_duplicate_interaction_class_names_in_same_hierarchy,mapped,omt/interactions,hla_1516_requirements_master_v1_0.csv,"Current repo-native 1516.2 parser, merge, MIM, or schema tests directly cover this clause-level packet slice through curated OMT rows."
HLA1516.2-ATTRIBUTES-008,HLA1516.2-ATTR-001;HLA1516.2-ATTR-4.4-001,IEEE 1516.2-2010,4.4,OMT-ATTRIBUTES,seed,"Parser shall preserve class-attribute metadata including datatype, update, transportation, order, dimension, sharing, and semantics fields.",parser/validator unit test + round-trip test,tests/factories/test_fom_omt_parsing.py::test_python_rti_resolves_fom_path_and_uses_requested_time_factory,mapped,omt.attributes,hla_1516_requirements_master_v1_0.csv,This imported OMT seed row is directly covered by the current attribute binding parser witness.
HLA1516.2-ATTRIBUTES-009,HLA1516.2-ATTR-001;HLA1516.2-ATTR-4.4-001,IEEE 1516.2-2010,4.4,OMT-ATTRIBUTES,seed,"Validator shall ensure attributes reference valid classes, datatypes, transportation types, order types, dimensions, and update rates.",parser/validator unit test + round-trip test,tests/factories/test_fom_omt_parsing.py::test_python_rti_resolves_fom_path_and_uses_requested_time_factory,mapped,omt.attributes,hla_1516_requirements_master_v1_0.csv,This imported OMT seed row is directly covered by the current attribute binding parser witness.
HLA1516.2-OMT-OMT_ATTRIBUTE_TABLE-007,HLA1516.2-ATTR-4.4-001,IEEE 1516.2-2010,4.4,OMT-ATTRIBUTE-TABLE,OMT_CLAUSE_DETAIL,"The parser and validator shall capture object-class attributes and validate attribute references to object classes, datatypes, transportation types, order types, dimensions, update rates, and sharing/ownership metadata.",parser/unit/static validation tests,tests/factories/test_fom_omt_parsing.py::test_python_rti_resolves_fom_path_and_uses_requested_time_factory,mapped,omt/attributes,hla_1516_requirements_master_v1_0.csv,"Current repo-native 1516.2 parser, merge, MIM, or schema tests directly cover this clause-level packet slice through curated OMT rows."
HLA1516.2-OMT-OMT_PARAMETER_TABLE-008,HLA1516.2-PARAM-4.5-001,IEEE 1516.2-2010,4.5,OMT-PARAMETER-TABLE,OMT_CLAUSE_DETAIL,The parser and validator shall capture interaction parameters and validate parameter references to interaction classes and datatypes.,parser/unit/static validation tests,tests/factories/test_fom_omt_parsing.py::test_python_rti_resolves_fom_path_and_uses_requested_time_factory,mapped,omt/parameters,hla_1516_requirements_master_v1_0.csv,"Current repo-native 1516.2 parser, merge, MIM, or schema tests directly cover this clause-level packet slice through curated OMT rows."
HLA1516.2-PARAMETERS-010,HLA1516.2-PARAM-001;HLA1516.2-PARAM-4.5-001,IEEE 1516.2-2010,4.5,OMT-PARAMETERS,seed,Parser shall preserve interaction-parameter metadata including datatype and semantics fields.,parser/validator unit test + round-trip test,tests/factories/test_fom_omt_parsing.py::test_python_rti_resolves_fom_path_and_uses_requested_time_factory,mapped,omt.parameters,hla_1516_requirements_master_v1_0.csv,This imported OMT seed row is directly covered by the current parameter binding parser witness.
HLA1516.2-PARAMETERS-011,HLA1516.2-PARAM-001;HLA1516.2-PARAM-4.5-001,IEEE 1516.2-2010,4.5,OMT-PARAMETERS,seed,Validator shall ensure parameters reference valid interaction classes and datatypes.,parser/validator unit test + round-trip test,tests/factories/test_fom_omt_parsing.py::test_python_rti_resolves_fom_path_and_uses_requested_time_factory,mapped,omt.parameters,hla_1516_requirements_master_v1_0.csv,This imported OMT seed row is directly covered by the current parameter binding parser witness.
HLA1516.2-DIMENSIONS-012,HLA1516.2-DIM-001;HLA1516.2-DIM-4.6-001;HLA1516.2-DIM-4.6-002,IEEE 1516.2-2010,4.6,OMT-DIMENSIONS,seed,Parser shall preserve dimension metadata used for DDM routing.,parser/validator unit test + round-trip test,tests/factories/test_fom_omt_parsing.py::test_python_rti_resolves_fom_path_and_uses_requested_time_factory;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_duplicate_dimension_names,mapped,omt.dimensions,hla_1516_requirements_master_v1_0.csv,This imported OMT seed row is directly covered by the current dimension parser witnesses.
HLA1516.2-DIMENSIONS-013,HLA1516.2-DIM-001;HLA1516.2-DIM-4.6-001;HLA1516.2-DIM-4.6-002,IEEE 1516.2-2010,4.6,OMT-DIMENSIONS,seed,Validator shall ensure attributes and interaction classes reference only defined dimensions.,parser/validator unit test + round-trip test,tests/factories/test_fom_omt_parsing.py::test_python_rti_resolves_fom_path_and_uses_requested_time_factory;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_duplicate_dimension_names,mapped,omt.dimensions,hla_1516_requirements_master_v1_0.csv,This imported OMT seed row is directly covered by the current dimension parser witnesses.
HLA1516.2-OMT-OMT_DIMENSION_TABLE-009,HLA1516.2-DIM-4.6-001;HLA1516.2-DIM-4.6-002,IEEE 1516.2-2010,4.6,OMT-DIMENSION-TABLE,OMT_CLAUSE_DETAIL,"The parser and validator shall capture DDM dimensions, upper bounds, normalization functions, datatypes, and semantics, and shall reject undefined dimension references.",parser/unit/static validation tests,tests/factories/test_fom_omt_parsing.py::test_python_rti_resolves_fom_path_and_uses_requested_time_factory;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_duplicate_dimension_names,mapped,omt/dimensions,hla_1516_requirements_master_v1_0.csv,"Current repo-native 1516.2 parser, merge, MIM, or schema tests directly cover this clause-level packet slice through curated OMT rows."
HLA1516.2-OMT-OMT_TIME_REPRESENTATION-010,HLA1516.2-DT-4.7-001;HLA1516.2-TIME-4.7-001;HLA1516.2-TIME-4.7-002;HLA1516.2-TIME-4.7-003,IEEE 1516.2-2010,4.7,OMT-TIME-REPRESENTATION,OMT_CLAUSE_DETAIL,The parser shall capture logical-time representation metadata and expose it to RTI time-factory selection logic.,parser/unit/static validation tests,tests/factories/test_fom_omt_parsing.py::test_python_rti_resolves_fom_path_and_uses_requested_time_factory;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_extracts_identification_names_and_reference_datatypes,mapped,omt/time,hla_1516_requirements_master_v1_0.csv,"Current repo-native 1516.2 parser, merge, MIM, or schema tests directly cover this clause-level packet slice through curated OMT rows."
HLA1516.2-TIME-014,HLA1516.2-DT-001;HLA1516.2-DT-4.7-001;HLA1516.2-TIME-4.7-001;HLA1516.2-TIME-4.7-002;HLA1516.2-TIME-4.7-003,IEEE 1516.2-2010,4.7,OMT-TIME,seed,Parser shall preserve logical-time representation metadata.,parser/validator unit test + round-trip test,tests/factories/test_fom_omt_parsing.py::test_python_rti_resolves_fom_path_and_uses_requested_time_factory;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_extracts_identification_names_and_reference_datatypes,mapped,omt.time_representation,hla_1516_requirements_master_v1_0.csv,This imported OMT seed row is directly covered by the current time-representation parser and time-factory witnesses.
HLA1516.2-OMT-OMT_USER_TAG-011,HLA1516.2-TAG-4.8-001;HLA1516.2-TAG-4.8-002;HLA1516.2-TAG-4.8-003,IEEE 1516.2-2010,4.8,OMT-USER-TAG,OMT_CLAUSE_DETAIL,The parser shall capture the user-supplied tag representation and expose it to services that carry user-supplied tags.,parser/unit/static validation tests,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_extracts_tag_table_and_merge_summary;tests/factories/test_fom_omt_parsing.py::test_python_backend_validates_declared_user_tag_encoding_for_updates_and_interactions,mapped,omt/tags,hla_1516_requirements_master_v1_0.csv,"Current repo-native 1516.2 parser, merge, MIM, or schema tests directly cover this clause-level packet slice through curated OMT rows."
HLA1516.2-TAGS-015,HLA1516.2-TAG-4.8-001;HLA1516.2-TAG-4.8-002;HLA1516.2-TAG-4.8-003,IEEE 1516.2-2010,4.8,OMT-TAGS,seed,Parser shall preserve user-supplied tag representation metadata.,parser/validator unit test + round-trip test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_extracts_tag_table_and_merge_summary;tests/backends/test_python_backend_validates_declared_user_tag_encoding_for_updates_and_interactions,mapped,omt.tags,hla_1516_requirements_master_v1_0.csv,This imported OMT seed row is directly covered by the current tag parser and runtime encoding witnesses.
HLA1516.2-OMT-OMT_SYNCHRONIZATION-012,HLA1516.2-SYNC-4.9-001;HLA1516.2-SYNC-4.9-002;HLA1516.2-SYNC-4.9-003;HLA1516.2-SYNC-4.9-004;HLA1516.2-SYNC-4.9-005,IEEE 1516.2-2010,4.9,OMT-SYNCHRONIZATION,OMT_CLAUSE_DETAIL,The parser shall capture synchronization point declarations and validate unique synchronization point names.,parser/unit/static validation tests,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_extracts_synchronization_table_and_merge_summary;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_duplicate_synchronization_point_labels;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,mapped,omt/synchronization,hla_1516_requirements_master_v1_0.csv,"Current repo-native 1516.2 parser, merge, MIM, or schema tests directly cover this clause-level packet slice through curated OMT rows."
HLA1516.2-SYNC-016,HLA1516.2-SYNC-001;HLA1516.2-SYNC-4.9-001;HLA1516.2-SYNC-4.9-002;HLA1516.2-SYNC-4.9-003;HLA1516.2-SYNC-4.9-004;HLA1516.2-SYNC-4.9-005,IEEE 1516.2-2010,4.9,OMT-SYNC,seed,Parser shall preserve synchronization point declarations.,parser/validator unit test + round-trip test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_extracts_synchronization_table_and_merge_summary;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_duplicate_synchronization_point_labels;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,mapped,omt.synchronization,hla_1516_requirements_master_v1_0.csv,This imported OMT seed row is directly covered by the current synchronization parser witnesses.
HLA1516.2-OMT-OMT_TRANSPORTATION-013,HLA1516.2-TRANS-4.10-001;HLA1516.2-TRANS-4.10-002;HLA1516.2-TRANS-4.10-003;HLA1516.2-TRANS-4.10-004;HLA1516.2-TRANS-4.10-005;HLA1516.2-TRANS-4.10-006,IEEE 1516.2-2010,4.10,OMT-TRANSPORTATION,OMT_CLAUSE_DETAIL,The parser shall capture transportation type definitions and validate all attribute and interaction transportation references.,parser/unit/static validation tests,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_extracts_transportation_update_rate_and_datatype_tables;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_duplicate_transportation_names;tests/factories/test_fom_omt_parsing.py::test_support_lookups_round_trip_class_handle_and_name;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_undefined_attribute_transportation_reference;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_undefined_interaction_transportation_reference,mapped,omt/transportation,hla_1516_requirements_master_v1_0.csv,"Current repo-native 1516.2 parser, merge, MIM, or schema tests directly cover this clause-level packet slice through curated OMT rows."
HLA1516.2-TRANSPORTATION-017,HLA1516.2-TRANS-001;HLA1516.2-TRANS-4.10-001;HLA1516.2-TRANS-4.10-002;HLA1516.2-TRANS-4.10-003;HLA1516.2-TRANS-4.10-004;HLA1516.2-TRANS-4.10-005;HLA1516.2-TRANS-4.10-006,IEEE 1516.2-2010,4.10,OMT-TRANSPORTATION,seed,Parser shall preserve transportation type definitions.,parser/validator unit test + round-trip test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_extracts_transportation_update_rate_and_datatype_tables;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_duplicate_transportation_names;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_undefined_attribute_transportation_reference;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_undefined_interaction_transportation_reference,mapped,omt.transportation,hla_1516_requirements_master_v1_0.csv,This imported OMT seed row is directly covered by the current transportation parser witnesses.
HLA1516.2-OMT-OMT_UPDATE_RATE-014,HLA1516.2-URATE-4.11-001;HLA1516.2-URATE-4.11-002;HLA1516.2-URATE-4.11-003;HLA1516.2-URATE-4.11-004;HLA1516.2-URATE-4.11-005,IEEE 1516.2-2010,4.11,OMT-UPDATE-RATE,OMT_CLAUSE_DETAIL,The parser shall capture update-rate designators and validate all attribute update-rate references.,parser/unit/static validation tests,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_extracts_transportation_update_rate_and_datatype_tables;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_duplicate_update_rate_names;tests/factories/test_fom_omt_parsing.py::test_support_update_rate_lookup_for_attribute_reflects_subscribed_rate;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_undefined_update_rate_reference,mapped,omt/update_rates,hla_1516_requirements_master_v1_0.csv,"Current repo-native 1516.2 parser, merge, MIM, or schema tests directly cover this clause-level packet slice through curated OMT rows."
HLA1516.2-UPDATE-RATE-018,HLA1516.2-URATE-001;HLA1516.2-URATE-4.11-001;HLA1516.2-URATE-4.11-002;HLA1516.2-URATE-4.11-003;HLA1516.2-URATE-4.11-004;HLA1516.2-URATE-4.11-005,IEEE 1516.2-2010,4.11,OMT-UPDATE-RATE,seed,Parser shall preserve update-rate designator definitions.,parser/validator unit test + round-trip test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_extracts_transportation_update_rate_and_datatype_tables;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_duplicate_update_rate_names;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_undefined_update_rate_reference;tests/backends/test_python_backend_support_services.py::test_support_update_rate_lookup_for_attribute_reflects_subscribed_rate,mapped,omt.update_rates,hla_1516_requirements_master_v1_0.csv,This imported OMT seed row is directly covered by the current update-rate parser and runtime lookup witnesses.
HLA1516.2-OMT-OMT_SWITCHES-015,HLA1516.2-SWITCH-4.12-001;HLA1516.2-SWITCH-4.12-002;HLA1516.2-SWITCH-4.12-003,IEEE 1516.2-2010,4.12,OMT-SWITCHES,OMT_CLAUSE_DETAIL,The parser shall capture switch metadata and expose switches to declaration and support-service advisory behavior.,parser/unit/static validation tests,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_extracts_switch_table_settings_and_merge_summary;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_switch_definition,mapped,omt/switches,hla_1516_requirements_master_v1_0.csv,"Current repo-native 1516.2 parser, merge, MIM, or schema tests directly cover this clause-level packet slice through curated OMT rows."
HLA1516.2-SWITCHES-019,HLA1516.2-SWITCH-001;HLA1516.2-SWITCH-4.12-001;HLA1516.2-SWITCH-4.12-002;HLA1516.2-SWITCH-4.12-003,IEEE 1516.2-2010,4.12,OMT-SWITCHES,seed,Parser shall preserve switch declarations.,parser/validator unit test + round-trip test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_extracts_switch_table_settings_and_merge_summary;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_switch_definition,mapped,omt.switches,hla_1516_requirements_master_v1_0.csv,This imported OMT seed row is directly covered by the current switch parser witnesses.
HLA1516.2-DATATYPES-ARRAY-023,HLA1516.2-DT-002;HLA1516.2-DT-4.13-030;HLA1516.2-DT-4.13-031;HLA1516.2-DT-4.13-032;HLA1516.2-DT-4.13-033;HLA1516.2-DT-4.13-034,IEEE 1516.2-2010,4.13,OMT-DATATYPES-ARRAY,seed,Parser shall preserve fixed and variable array datatype definitions.,parser/validator unit test + round-trip test,tests/factories/test_fom_omt_parsing.py::test_parse_standard_mim_xml_extracts_structured_datatype_definitions;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unresolved_array_and_fixed_record_datatype_references;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_invalid_fixed_array_cardinality,mapped,omt.datatypes.arrays,hla_1516_requirements_master_v1_0.csv,This imported OMT datatype seed row is directly covered by the current array-datatype parser witnesses.
HLA1516.2-DATATYPES-BASIC-020,HLA1516.2-DT-002;HLA1516.2-DT-4.13-001;HLA1516.2-DT-4.13-002;HLA1516.2-DT-4.13-003;HLA1516.2-DT-4.13-004;HLA1516.2-DT-4.13-005;HLA1516.2-DT-4.13-006,IEEE 1516.2-2010,4.13,OMT-DATATYPES-BASIC,seed,Parser shall preserve basic datatype definitions.,parser/validator unit test + round-trip test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_extracts_transportation_update_rate_and_datatype_tables;tests/factories/test_fom_omt_parsing.py::test_parse_standard_mim_xml_extracts_structured_datatype_definitions;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_duplicate_datatype_names,mapped,omt.datatypes.basic,hla_1516_requirements_master_v1_0.csv,This imported OMT datatype seed row is directly covered by the current basic-datatype parser witnesses.
